Unnamed: 0,SMILES,Molecule Name,LogD,LogS,Log_HLM_CLint,Log_MLM_CLint,Log_Caco_Papp_AB,Log_Caco_ER,Log_Mouse_PPB,Log_Mouse_BPB,Log_Mouse_MPB,LogD modifier,KSOL modifier,HLM CLint modifier,MLM CLint modifier,Caco-2 Permeability Papp A>B modifier,Caco-2 Permeability Efflux modifier,MPPB modifier,MBPB modifier,MGMB modifier,INCHIKEY,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB,KSOL,HLM CLint,MLM CLint
2163.0,Cc1c(N)c(-c2ccc(O[C@H](C)CN3CCCCC3)cc2)cc2cnccc12,E-0015157,2.7,-3.619788758288394,1.6937269489236468,2.600755149639618,-5.583359492661719,0.4742162640762552,,,,=,=,=,=,=,=,,,,UMIJZZDYYIGSNC-QGZVFWFLSA-N,,,,,,,,
2164.0,CN1CC(Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015158,2.6,-3.58838029403677,1.1139433523068367,2.819609732751585,-4.792365632611038,0.2479732663618066,,,,=,=,=,=,=,=,,,,KZFQHDVMYUOIGE-UHFFFAOYSA-N,,,,,,,,
2165.0,Clc1cncc(O[C@@H]2C[C@H]3CC[C@@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015159,1.9,-3.543633966870957,1.3283796034387378,2.799753966411886,-4.951558196449596,0.7752462597402364,,,,=,=,=,=,=,=,,,,XAQAMWQEZVQTEE-RVZJWNSFSA-N,,,,,,,,
2166.0,Clc1cncc(O[C@H]2C[C@@H]3CC[C@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015160,1.9,-3.54515513999149,1.5352941200427703,2.783975003412672,-5.007446482167865,0.8109042806687004,,,,=,=,=,=,=,=,,,,XAQAMWQEZVQTEE-YEWDVWPNSA-N,,,,,,,,
2167.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccnnc24)C3)c1,E-0015161,3.0,-5.401209493236885,2.2830749747354715,3.1144441724452547,,,,,,=,=,=,=,,,,,,YJYWZOHIEUTVNX-KSPBDQMDSA-N,,,,,,,,
2168.0,Cc1cccc2[nH]nc(CN3CC[C@]4(C3)C[C@@H](Oc3cncc(Cl)c3)C4)c12,E-0015162,3.8,-3.6635402661514704,1.8543060418010808,3.077513251497663,,,,,,=,=,=,=,,,,,,VDJRUISNSJDMGV-UEDWGHLCSA-N,,,,,,,,
2169.0,Cc1cccc2[nH]nc(CN3CC[C@]4(C3)C[C@H](Oc3cncc(Cl)c3)C4)c12,E-0015163,4.1,-4.008773924307505,1.8585371975696392,3.115111035504348,,,,,,=,=,=,=,,,,,,VDJRUISNSJDMGV-CYWCHRQTSA-N,,,,,,,,
2170.0,O=C(c1n[nH]c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@H]2Oc1ccc(Cl)cc1,E-0015164,4.3,-5.964690359843199,0.0,2.0813473078041325,,,,,,=,=,=,=,,,,,,MSTGKYZESPXAOF-IKDJWVMYSA-N,,,,,,,,
2171.0,Clc1ccc(O[C@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccccc24)C3)cc1,E-0015165,4.2,-5.443697499232713,1.3729120029701063,2.9421073089893555,,,,,,=,=,=,=,,,,,,QJSUVPHPEXGSED-PBFBIOBFSA-N,,,,,,,,
2172.0,CNc1cc(OC)ncc1-c1cc(CN2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,E-0015166,3.3,-3.571865205971211,2.7307822756663893,3.4272913145278627,,,,,,=,=,=,=,,,,,,BDXAZJHKCJOIGA-UHFFFAOYSA-N,,,,,,,,
2173.0,COc1ccc(-c2cc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]n2)nc1,E-0015167,4.1,-4.440093374963888,2.116275587580544,3.0962493831896114,-5.242603971206976,0.4899584794248346,,,,=,=,=,=,=,=,,,,XEVQCZZZMFNBLZ-YEZVWNJWSA-N,,,,,,,,
2174.0,O=C(c1n[nH]c2cccnc12)N1C[C@@H]2CC[C@H]1C[C@@H]2Oc1cncc(Cl)c1,E-0015168,2.1,-3.7825160557860937,1.3138672203691537,2.317854489331469,-5.396855627379818,1.2340108175871791,1.0681858617461617,1.173186268412274,,=,=,=,=,=,=,=,=,,QFJIWYRVMCJRQD-RBOXIYTFSA-N,,,,,,,,
2175.0,Clc1cncc(Oc2ccnc(Nc3n[nH]c4cccnc34)c2)c1,E-0015169,3.1,-4.980053318321158,1.5831987739686226,1.8401060944567575,-4.828858848971618,0.3483048630481606,,,,=,=,=,=,=,=,,,,RKBSTLBIDOCJAX-UHFFFAOYSA-N,,,,,,,,
2176.0,O=C(c1n[nH]c2cccnc12)N1C[C@H]2C[C@@H](C1)[C@H]2Oc1cncc(Cl)c1,E-0015170,1.9,-3.557520230935552,0.6434526764861874,2.3550682063488506,-5.053056729302175,0.8518696007297664,,,,=,=,=,=,=,=,,,,PQHZFGWNPQEUJG-FTJFQDGESA-N,,,,,,,,
2177.0,Clc1cncc(O[C@H]2C[C@@H]3C[C@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015171,2.1,-3.5287082889410613,1.1846914308175989,2.500099191915723,,,,,,=,=,=,=,,,,,,MUYKZLNWKJFIQS-BNLOLNQZSA-N,,,,,,,,
2178.0,O=C(c1n[nH]c2cccnc12)N1C[C@@H]2C[C@H]1C[C@@H]2Oc1cncc(Cl)c1,E-0015172,2.2,-4.559090917934783,0.0,2.0195316845312554,-5.025488307262672,0.814913181275074,,,,=,=,=,=,=,=,,,,CNUWNHZPNIWHLT-WBIUFABUSA-N,,,,,,,,
2179.0,O=C(c1n[nH]c2cccnc12)N1CCC2(CC1)Cc1ccccc1O2,E-0015173,2.4,-5.163675884293248,0.0,2.3201462861110542,,,,,,=,=,=,=,,,,,,SZRMNDYKSSVMFO-UHFFFAOYSA-N,,,,,,,,
2180.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccc(Cl)c24)C3)c1,E-0015174,4.8,-5.958607314841775,1.6830470382388496,2.4382258076045296,,,,,,=,<,=,=,,,,,,SWRQLOVHWKJOPP-NXCRSVRDSA-N,,,,,,,,
2181.0,Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015175,4.9,-5.946537395074545,1.4771212547196624,2.344785122632661,-5.943095148663527,0.5932860670204573,,,,=,=,=,=,=,=,,,,BNKAGTJVOFGGRL-USGNIVHTSA-N,,,,,,,,
2182.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cn[nH]c24)C3)c1,E-0015176,4.6,-5.940058111938045,1.9324737646771533,3.093001196684749,,,,,,=,=,=,=,,,,,,VTNCCEAREPBPKZ-CWPLJXCYSA-N,,,,,,,,
2183.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cccnc24)C3)c1,E-0015177,4.0,-4.801342913045577,2.024895960107485,3.2395247031566674,,,,,,=,=,=,=,,,,,,CRLUFTBBUGKTRW-OPMZPASUSA-N,,,,,,,,
2184.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cnccc24)C3)c1,E-0015178,5.0,-5.991399828238082,2.210853365314893,2.8857568810692675,,,,,,=,<,=,=,,,,,,NGTYCRIKXXZEAL-OPMZPASUSA-N,,,,,,,,
2185.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2nccc4ccccc24)C3)c1,E-0015179,5.0,-5.9299621333922445,2.295347148333618,3.3593990721808864,,,,,,=,=,=,=,,,,,,PBUCEPLTBUVXPL-FAQVEIGNSA-N,,,,,,,,
2186.0,COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5cc(-c6ccnc(C)c6)ccc45)CC3)cc2)C1,E-0015189,2.6,-3.6345120151091,1.2787536009528289,1.705007959333336,-5.373659632624958,0.5797835966168101,0.3424226808222063,,,=,=,=,=,=,=,=,,,HYQLFXPKIBOCAC-UHFFFAOYSA-N,,,,,,,,
2187.0,COc1cc(-c2ccc3c(C(=O)N4CCN(c5ccc(CN6CC(OC)C6)cc5)CC4)cn(C)c3c2)ccn1,E-0015195,2.9,-5.431798275933005,1.2671717284030135,1.919078092376074,-5.250263684430939,0.4533183400470376,0.2304489213782739,,,=,=,=,=,=,=,=,,,TZFWXPYSEWFWMU-UHFFFAOYSA-N,,,,,,,,
2188.0,Cn1ccc2c([nH]c3c(C#CCC4CNC4)c(F)ccc32)c1=O,E-0015203,0.6,-3.593459819566045,0.4313637641589873,1.7860412102425542,-4.924818145381308,0.3502480183341628,0.5440680443502757,,,=,=,=,=,=,=,=,,,FUQSEGFMVRKTKO-UHFFFAOYSA-N,,,,,,,,
2189.0,Cn1ccc2c([nH]c3c(C#CC4CNC4)c(F)ccc32)c1=O,E-0015204,0.9,-3.600326278518962,0.505149978319906,1.413299764081252,-5.159266765388193,0.6580113966571124,0.6434526764861874,0.2479732663618066,,=,=,=,=,=,=,=,=,,OMJDEYDOGWGXQR-UHFFFAOYSA-N,,,,,,,,
2190.0,N#Cc1c(F)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0015205,1.4,-3.6108339156354674,0.5185139398778874,1.625312450961674,-4.896538377905295,0.367355921026019,1.250420002308894,0.9929950984313416,,=,=,=,=,=,=,=,=,,UXTVWXSDMFXSQV-UHFFFAOYSA-N,,,,,,,,
2191.0,CC(=O)N[C@@H](C)COc1cccc(-c2cc(C)c3ccncc3c2)c1,E-0015208,3.9,-4.403402904373539,1.6665179805548809,2.8656960599160706,-4.956244873031321,0.2855573090077738,,,,=,=,=,=,=,=,,,,AZNBKHYBEGGKDL-HNNXBMFYSA-N,,,,,,,,
2192.0,CN1CCN(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1=O,E-0015210,3.3,-5.609064892896621,1.8567288903828827,2.602277084300193,-4.928854709548917,0.2121876044039577,,,,=,=,=,=,=,=,,,,YCMAIFROQBPZNW-UHFFFAOYSA-N,,,,,,,,
2193.0,Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc12,E-0015211,2.9,-3.578396073130169,1.4563660331290431,3.104008850999243,-4.9542859410591324,0.3996737214810381,,,,=,=,=,=,=,=,,,,UZJTXPRMPWQMHQ-UHFFFAOYSA-N,,,,,,,,
2194.0,CNc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,E-0015212,3.2,-3.628932137728264,1.9768083373380665,2.3346547668832414,-5.6020599913279625,0.60959440922522,0.8750612633917001,0.4885507165004443,,=,=,=,=,=,=,=,=,,MHLHEHVTVCBPCI-UHFFFAOYSA-N,,,,,,,,
2195.0,CSc1c(Cl)cc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,E-0015213,4.0,-5.201349354554731,1.720985744153739,2.7912694809102683,-5.785156151952302,0.7535830588929066,,,,=,=,=,=,=,=,,,,RVTVBKQDOMWADF-UHFFFAOYSA-N,,,,,,,,
2196.0,Oc1ccc(-c2nc3ccn(CCN4CCCCC4)cc-3n2)cc1,E-0015216,1.4,-3.6556077263148894,0.0,1.3617278360175928,-5.705533773838408,1.1622656142980214,,,,=,=,=,=,=,=,,,,UIEBJKSLFOSKJZ-UHFFFAOYSA-N,,,,,,,,
2197.0,COc1ccc(-c2nc3ccn(CCN4CCCCC4)cc-3n2)cc1,E-0015217,2.3,-3.5654310959658013,1.5943925503754266,1.5185139398778875,-4.871277715661574,0.4885507165004443,,,,=,=,=,=,=,=,,,,JQTSIBZBYQICBM-UHFFFAOYSA-N,,,,,,,,
2198.0,c1cc2cc(-c3ccc(OCCN4CCCCC4)cc3)[nH]c2cn1,E-0015218,2.0,-3.562249437179612,1.1238516409670858,2.020361282647708,-5.388276691992658,0.4281347940287888,,,,=,=,=,=,=,=,,,,XNSPLRPEEYGTRW-UHFFFAOYSA-N,,,,,,,,
2199.0,Nc1cnccc1C#Cc1ccc(OCCN2CCCCC2)cc1,E-0015219,2.4,-3.5606673061697376,1.3096301674258988,2.3283796034387376,-4.795608668080701,0.3560258571931227,,,,=,=,=,=,=,=,,,,CZOVQNPPPJLQJO-UHFFFAOYSA-N,,,,,,,,
2200.0,Cc1c(N)c(-c2ccc(OCC3OCCO3)cc2)cc2cnccc12,E-0015220,3.0,-4.581698708680254,,2.4375920322539613,,,,,,=,=,,=,,,,,,VWYXCWNHYOFUQO-UHFFFAOYSA-N,,,,,,,,
2201.0,Cc1c(N)c(-c2cc(F)c(OCCN3CCOCC3)cc2F)cc2cnccc12,E-0015221,2.8,-4.7447274948966935,1.925312091499649,2.625106575403468,-5.209011524911184,0.4116197059632301,0.6720978579357175,0.8169038393756602,,=,=,=,=,=,=,=,=,,VTUQNOCKBCIHDF-UHFFFAOYSA-N,,,,,,,,
2202.0,Cn1cc2cc(-c3ccc(OCCN4CCOCC4)cc3)c(N)cc2n1,E-0015222,1.7,-3.5590909179347823,0.5797835966168101,1.4183012913197457,-4.464579281943827,0.3096301674258988,,,,=,=,=,=,=,=,,,,PPDPGJHUTNRYSF-UHFFFAOYSA-N,,,,,,,,
2203.0,Cn1cc2cc(-c3ccc(OCCN4CCCCC4)cc3)c(N)cc2n1,E-0015223,1.5,-3.578396073130169,0.7160033436347992,1.5550944485783191,-4.562566556202029,0.3364597338485295,,,,=,=,=,=,=,=,,,,HHJWHNUBMFGRHU-UHFFFAOYSA-N,,,,,,,,
2204.0,Cc1cc(C)c2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015224,3.9,-5.52432881167557,2.5742628297070267,3.548856018599423,,,,,,=,=,=,=,,,,,,HPPVLSWSHHGEOG-USGNIVHTSA-N,,,,,,,,
2205.0,Clc1cncc(O[C@H]2[C@@H]3CN(Cc4n[nH]c5cccnc45)C[C@@H]32)c1,E-0015226,3.0,-3.55129368009492,2.1763806922432702,3.4658585300084623,-4.533577277566208,0.3031960574204888,,,,=,=,=,=,=,=,,,,XILAOHXYXDXWCQ-LAQFHYBYSA-N,,,,,,,,
2206.0,Clc1cncc(O[C@@H]2[C@@H]3CN(Cc4n[nH]c5cccnc45)C[C@@H]32)c1,E-0015227,3.0,-3.5850266520291822,2.216957207361097,3.4888608161079806,-4.585862637815524,0.3074960379132129,,,,=,=,=,=,=,=,,,,XILAOHXYXDXWCQ-FVCICTRLSA-N,,,,,,,,
2207.0,Clc1cncc(O[C@H]2C[C@H]3C[C@@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015228,2.0,-3.517126416391246,1.3096301674258988,2.481299273332856,-4.69637202361611,0.5314789170422551,,,,=,=,=,=,=,=,,,,MUYKZLNWKJFIQS-NDGTYSDOSA-N,,,,,,,,
2208.0,Clc1cncc(O[C@@H]2C[C@@H]3C[C@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015229,2.0,-3.486782399932061,1.287801729930226,2.550839605065785,-4.577410160148518,0.3710678622717362,,,,=,=,=,=,=,=,,,,MUYKZLNWKJFIQS-PLQHRBFRSA-N,,,,,,,,
2209.0,O=C(c1n[nH]c2cccnc12)N1CCC2(CCc3ccccc3O2)CC1,E-0015230,2.7,-4.042871802323187,1.421603926869831,2.668665415454492,-4.657972311912528,0.3242824552976927,,,,=,=,=,=,=,=,,,,FFEIEEQNUHJICD-UHFFFAOYSA-N,,,,,,,,
2210.0,Fc1cccnc1O[C@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,E-0015231,2.3,-3.844663962534938,2.096910013008056,2.885813374660489,,,,,,=,=,=,=,,,,,,NKFSUJQFNPQURC-MCBXIFIFSA-N,,,,,,,,
2211.0,Cc1cccnc1O[C@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,E-0015232,2.6,-4.115204636051019,2.546666025070184,3.481671898393813,,,,,,=,=,=,=,,,,,,LWIJLITUOXZJNI-QWHZDKJVSA-N,,,,,,,,
2212.0,O=C(c1n[nH]c2cccc(F)c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015233,3.4,-5.288192770958809,1.919078092376074,2.890700397698875,,,,,,=,=,=,=,,,,,,NOGZUBXAYGUCIO-SLAYPKMVSA-N,,,,,,,,
2213.0,COc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015234,3.9,-4.980468315468745,1.4471580313422192,2.1367205671564067,,,,,,=,=,=,=,,,,,,VRJRYLXVGYXJMY-NXCRSVRDSA-N,,,,,,,,
2214.0,COc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015235,4.3,-5.2441251443275085,1.8215135284047728,2.524525936626376,,,,,,=,=,=,=,,,,,,CCYUQAJGBFNXEJ-GFENJXEQSA-N,,,,,,,,
2215.0,O=C(c1n[nH]c2ccc(F)cc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015236,3.9,-5.653647025549361,1.2068258760318498,2.1020905255118367,,,,,,=,=,=,=,,,,,,GQPFJIHWBWWOAH-SLAYPKMVSA-N,,,,,,,,
2216.0,Fc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015237,4.4,-5.857610533881164,1.6848453616444126,2.627263416568221,,,,,,=,=,=,=,,,,,,SUMIWXYVOMOAPL-NXCRSVRDSA-N,,,,,,,,
2217.0,Cc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015238,3.8,-5.400116927926312,1.9813655090785445,2.4683473304121573,,,,,,=,=,=,=,,,,,,ZLPGWHDHPIIGCU-VTEUUUEMSA-N,,,,,,,,
2218.0,Cc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015239,4.0,-5.838332587562264,1.8394780473741985,2.729083757043612,,,,,,=,=,=,=,,,,,,BLWHKMREIYRCRO-USGNIVHTSA-N,,,,,,,,
2219.0,O=C(c1n[nH]c2ccc(Cl)cc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015240,4.3,-5.799149501908922,1.2671717284030135,2.2247919564926817,,,,,,=,=,=,=,,,,,,XQQFPQTZEAVBNJ-SLAYPKMVSA-N,,,,,,,,
2220.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccc(Cl)cc24)C3)c1,E-0015241,4.4,-5.943095148663527,1.6503075231319364,2.5039268041935103,,,,,,=,<,=,=,,,,,,WNBGRWKNPWXXHK-NXCRSVRDSA-N,,,,,,,,
2221.0,Fc1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015242,4.4,-5.849243560139691,1.546542663478131,2.674861140737812,,,,,,=,=,=,=,,,,,,GBKKVXCVQIAFBB-NXCRSVRDSA-N,,,,,,,,
2222.0,O=C(c1n[nH]c2cc(F)ccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015243,4.0,-5.360513510731414,1.3443922736851108,2.3184807251745174,,,,,,=,=,=,=,,,,,,XRUOAYFGKDIYOJ-SLAYPKMVSA-N,,,,,,,,
2223.0,N#Cc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015244,3.7,-5.557520230935552,1.4329692908744058,2.059184617631371,,,,,,=,=,=,=,,,,,,LMDXVRPKDNPGCF-VTEUUUEMSA-N,,,,,,,,
2224.0,N#Cc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,E-0015245,4.3,-5.802168306671097,2.2119210843085093,2.9738664498353784,,,,,,=,=,=,=,,,,,,MPOZWNPISGUKIQ-USGNIVHTSA-N,,,,,,,,
2225.0,O=C(c1n[nH]c2c(Cl)cccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015246,4.1,-5.075204004202088,1.3117538610557542,2.623559390005437,,,,,,=,=,=,=,,,,,,TYEUIZWNGPGRHV-SLAYPKMVSA-N,,,,,,,,
2226.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cnccc24)C3)c1,E-0015247,4.0,-5.279840696594043,1.9845273133437928,3.0575520010545327,,,,,,=,=,=,=,,,,,,YILRDZOAGWKLQD-DBWKPXFBSA-N,,,,,,,,
2227.0,Cc1cccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015248,4.0,-5.828273546346769,1.5921767573958667,2.364926033789976,,,,,,=,=,=,=,,,,,,JHLIPSLTDDRRCC-VTEUUUEMSA-N,,,,,,,,
2228.0,Cc1cccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015249,3.8,-4.027797161620936,1.7671558660821804,2.549738731264899,,,,,,=,=,=,=,,,,,,IGABREDKELWUNK-VTEUUUEMSA-N,,,,,,,,
2229.0,Cc1cc(Cl)cc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015250,4.4,-5.964970717797632,1.639486489268586,2.4500950758716025,,,,,,=,<,=,=,,,,,,VTKBLNHGXNRSNN-GFENJXEQSA-N,,,,,,,,
2230.0,N#Cc1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015251,4.3,-5.983802646487561,1.842609239610562,2.8057047044338645,,,,,,=,<,=,=,,,,,,WIUANVFTXSBAIX-USGNIVHTSA-N,,,,,,,,
2231.0,Cc1c(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]c2ccccc12,E-0015252,4.8,-5.995248844408999,1.9425041061680808,2.735838334317074,,,,,,=,<,=,=,,,,,,HAUBRKWLZJQYQL-MFKICJERSA-N,,,,,,,,
2232.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4ccccc4[nH]2)C3)c1,E-0015253,4.4,-5.468521082957745,1.8627275283179747,2.6875289612146345,,,,,,=,=,=,=,,,,,,XLUQFALMZLZLBB-VPTLXERWSA-N,,,,,,,,
2233.0,Cc1ccc2c(c1)cc(CN1C[C@H]3CC[C@@H](C1)[C@@H]3Oc1cncc(Cl)c1)n2C,E-0015254,5.0,-5.993962045002683,1.2810333672477277,2.318689269947746,,,,,,=,<,=,=,,,,,,VJSKQEKOYXFLAS-GPVSGQMNSA-N,,,,,,,,
2234.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cn4cccnc4n2)C3)c1,E-0015255,2.9,-4.488116639021126,1.943988875073772,3.2308829988575924,,,,,,=,=,=,=,,,,,,XWKHYZORPXZZTG-ZSBFGKGUSA-N,,,,,,,,
2235.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4cc[nH]c4c2)C3)c1,E-0015256,4.1,-5.919734372660155,1.802089257881733,3.4175381194013275,,,,,,=,=,=,=,,,,,,RZWGWYQCPSQMJT-UPHUGPLXSA-N,,,,,,,,
2236.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4[nH]ccc4c2)C3)c1,E-0015257,4.1,-5.837137006678074,2.02816441942447,3.2893213375714687,,,,,,=,=,=,=,,,,,,QWHOPZYHYABOGY-UPHUGPLXSA-N,,,,,,,,
2237.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4cn[nH]c4c2)C3)c1,E-0015258,4.4,-5.889410289700751,1.714329759745233,2.711807229041191,,,,,,=,<,=,=,,,,,,NICAYCPAUWCLCY-CWPLJXCYSA-N,,,,,,,,
2238.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4[nH]ncc4c2)C3)c1,E-0015259,4.1,-5.746177561291927,1.740362689494244,2.944729360303296,,,,,,=,=,=,=,,,,,,ICQXGUYPKBEFCX-YVWYUNDQSA-N,,,,,,,,
2239.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cc[nH]c24)C3)c1,E-0015260,4.7,-5.958607314841775,2.0895518828864543,3.032578471924312,,,,,,=,<,=,=,,,,,,LQGOSHKDTOADLQ-UPHUGPLXSA-N,,,,,,,,
2240.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccnc4ccccc24)C3)c1,E-0015261,4.6,-5.995678626217358,1.9106244048892007,2.729812507160936,,,,,,=,<,=,=,,,,,,QHXIDOWZMJFJHO-FAQVEIGNSA-N,,,,,,,,
2241.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4nccnc24)C3)c1,E-0015262,4.1,-5.760700520873107,2.52283531366053,3.3650572207663254,,,,,,=,=,=,=,,,,,,AHHWLXSABTVNRV-VPTLXERWSA-N,,,,,,,,
2242.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cncnc24)C3)c1,E-0015263,4.0,-5.114638779968488,2.4127964287165438,3.4010902195951336,,,,,,=,=,=,=,,,,,,AMZXKEBSDPVYFL-UPHUGPLXSA-N,,,,,,,,
2243.0,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4ccncc24)C3)c1,E-0015264,4.4,-5.962972120244225,2.8496650554787326,3.435589573086606,,,,,,=,<,=,=,,,,,,PYARQTOEKKBEJJ-OPMZPASUSA-N,,,,,,,,
2244.0,COc1cc(-c2ccc3c(c2)c2ncn(CCCN4CCCCC4)c(=O)c2n3C)ccn1,E-0015271,2.5,-3.612610173661271,1.2787536009528289,1.608526033577194,-5.377785977033705,0.3747483460101038,0.7075701760979364,0.1643528557844371,,=,=,=,=,=,=,=,=,,URIUPFDXXBBNDQ-UHFFFAOYSA-N,,,,,,,,
2245.0,COCCNC(=O)c1ccc(-c2cc(C)c3ccncc3c2)cc1,E-0015286,3.3,-4.712198270069774,1.6532125137753435,2.6637951222194074,-4.720789487398605,0.2671717284030138,,,,=,=,=,=,=,=,,,,QDMXDNXORLKVJQ-UHFFFAOYSA-N,,,,,,,,
2246.0,COCCNC(=O)c1ccc(-c2cc(C)cc3cnccc23)cc1,E-0015287,3.2,-3.605548319173784,1.3560258571931227,2.4111144185509046,-4.732593581247096,0.287801729930226,,,,=,=,=,=,=,=,,,,IYYBPBNAHNFUKS-UHFFFAOYSA-N,,,,,,,,
2247.0,CC(=O)N[C@H](C)CCOc1cccc(-c2cc(C)c3ccncc3c2)c1,E-0015288,3.8,-4.795880017344075,2.024895960107485,2.983851718991472,-4.975514332300833,0.3159703454569178,,,,=,=,=,=,=,=,,,,BNVXVMSHFXKUSR-MRXNPFEDSA-N,,,,,,,,
2248.0,c1cnc2ccc(-n3ccc(OCC4CNC4)n3)cc2c1,E-0015289,-0.5,-3.5287082889410613,0.2041199826559248,2.0666985504229958,-5.051098239029787,0.6148972160331346,1.857935264719429,1.2564772062416767,,=,=,=,=,=,=,=,=,,HUDIBKDAEXXIGJ-UHFFFAOYSA-N,,,,,,,,
