,SMILES,Molecule Name,LogD,KSOL,HLM CLint,MLM CLint,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB,Murcko Scaffold
1710,O=C(c1n[nH]c2cccnc12)N1CC[C@@H](Oc2cncc(Cl)c2)C1,E-0014656,1.5,-3.517126416391246,0.0,1.829946695941636,-5.2076083105017466,0.8195439355418687,1.390935107103379,1.420285884941918,,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cccnc2)C1
1711,O=C(c1n[nH]c2cccnc12)N1CC[C@H](Oc2cncc(Cl)c2)C1,E-0014657,1.6,-3.607303046740334,0.146128035678238,1.9289076902439528,-5.403402904373539,1.127752515832973,1.0934216851622351,1.4798631130230977,,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cccnc2)C1
1712,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(N2CCOCC2)CC1,E-0014658,0.6,-3.5316526695878427,1.0969100130080565,2.3029799367482493,-5.640164517660112,1.074450718954591,,,,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(N2CCOCC2)CC1
1713,O=C(NCCCN1CCCCC1)c1ccnc2c1[nH]c1cc(Cl)ccc12,E-0014659,2.5,-4.112382699664264,1.577491799837225,1.919078092376074,-4.648977147415876,0.1931245983544616,,,,O=C(NCCCN1CCCCC1)c1ccnc2c1[nH]c1ccccc12
1714,COc1ccc2c([nH]c3c(=O)n(CCCN4CCCCC4)ccc32)c1C(F)(F)F,E-0014660,2.6,-4.112382699664264,1.230448921378274,2.46908529912312,-4.627824713884936,0.2455126678141498,0.5440680443502757,0.187520720836463,,O=c1c2[nH]c3ccccc3c2ccn1CCCN1CCCCC1
1715,Cn1c2ccc(OCCn3cc(C#N)c(Cl)n3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,E-0014661,2.6,-4.151195298948196,2.0633333589517497,3.073094864515746,-4.937418015771837,0.3483048630481606,,,,O=c1c2[nH]c3ccc(OCCn4cccn4)cc3c2ccn1CCCN1CCCCC1
1716,Nc1nc(OCCN2CCCCC2)ccc1-c1ncccn1,E-0014662,1.4,-4.099086932262331,2.153204900084285,3.1177682949263725,-4.44189169836945,0.2764618041732442,,,,c1cnc(-c2ccc(OCCN3CCCCC3)nc2)nc1
1717,O=C(O)c1ccnc2c1[nH]c1cc(Cl)ncc12,E-0014663,-0.7,-4.009661145212399,0.7403626894942439,1.414973347970818,-5.954677021213342,2.0279201364058026,,,,c1cnc2c(c1)[nH]c1ccncc12
1718,COc1ccc(N2CCC(OC3CC3)CC2)cc1-c1n[nH]c2cccnc12,E-0014665,2.7,-3.598599459218456,0.0,2.1085650237328344,-4.380384994257193,0.2430380486862944,,,,c1cc(-c2n[nH]c3cccnc23)cc(N2CCC(OC3CC3)CC2)c1
1719,O=C(c1n[nH]c2ccc(=O)[nH]c12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014666,3.1,-4.721246399047171,0.1760912590556812,1.3138672203691537,-4.79317412396815,0.3783979009481376,,,,O=C(c1n[nH]c2ccc(=O)[nH]c12)N1CCC(Oc2ccccc2)CC1
1720,O=C(c1n[nH]c2ccc(Cl)nc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014667,3.7,-5.745935547085662,0.8750612633917001,1.765668554759014,-5.645891560852599,0.3031960574204888,,,,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccccc2)CC1
1721,O=C(c1n[nH]c2cncnc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014668,0.4,-3.542118103266008,0.8129133566428556,1.7745169657285496,-5.661543506395395,0.6646419755561255,,,,O=C(c1n[nH]c2cncnc12)N1CCC(OC2CCN(C3CC3)CC2)CC1
1722,COc1cc(OC2CCN(C3CC3)CC2)ccc1-c1n[nH]c2cccnc12,E-0014669,2.6,-3.55129368009492,1.1238516409670858,2.3068537486930087,-4.527682453683158,0.3074960379132129,,,,c1cnc2c(-c3ccc(OC4CCN(C5CC5)CC4)cc3)n[nH]c2c1
1723,O=C(c1n[nH]c2ccccc12)N1[C@@H]2CC[C@H]1C[C@@H](OC1CCN(C3CC3)CC1)C2,E-0014670,3.1,-4.211831628858833,1.9020028913507288,2.774224904868919,-4.566390156676282,0.2380461031287954,,,,O=C(c1n[nH]c2ccccc12)N1C2CCC1CC(OC1CCN(C3CC3)CC1)C2
1724,COc1ccccc1-c1cc(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](OC2CCN(C4CC4)CC2)C3)n[nH]1,E-0014671,3.5,-3.978810700930062,2.4644895474339714,2.759063188160487,-4.716698771296451,0.1986570869544226,,,,O=C(c1cc(-c2ccccc2)[nH]n1)N1C2CCC1CC(OC1CCN(C3CC3)CC1)C2
1725,COc1ccc(N(C)c2nccc(NCCc3ccncc3)n2)cc1,E-0014672,3.1,-3.540607512240769,2.2581581933407944,3.3270113597524094,-4.604324214730064,0.187520720836463,0.7558748556724915,0.6074550232146685,,c1ccc(Nc2nccc(NCCc3ccncc3)n2)cc1
1726,C=Cc1cncc(OC2CCN(C(=O)c3n[nH]c4cccnc34)CC2)c1,E-0014673,1.9,-3.5686362358410126,0.9242792860618816,2.230193378869046,-5.448550002027125,1.04296907339318,,,,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cccnc2)CC1
1727,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(C3CC3)c2)CC1,E-0014674,2.1,-3.576754126063192,0.8512583487190752,2.3029799367482493,-5.447331783887807,1.235528446907549,1.1271047983648077,1.127752515832973,,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(C3CC3)c2)CC1
1728,COc1cncc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,E-0014675,3.2,-3.5654310959658013,2.0453229787866576,3.0246908623554307,-4.890084136976206,0.3096301674258988,,,,c1cncc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1
1729,c1nc2ccc(-c3c[nH]nc3CN3CCC(N4CCOCC4)CC3)cc2s1,E-0014676,1.5,-3.580044251510242,1.24551266781415,3.258756972536576,-4.839831707041488,0.4297522800024079,,,,c1nc2ccc(-c3c[nH]nc3CN3CCC(N4CCOCC4)CC3)cc2s1
1730,CCc1cncc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)n1,E-0014677,3.1,-3.5543957967264026,2.4537768596904423,3.393347029066479,-4.619426996933113,0.3222192947339193,,,,c1cnc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)cn1
1731,O=C(c1n[nH]cc1C#Cc1ccccn1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014678,1.5,-3.530177984021837,1.4183012913197457,2.7048366062114035,-5.322393047279507,1.0128372247051722,,,,O=C(c1n[nH]cc1C#Cc1ccccn1)N1CCC(OC2CCN(C3CC3)CC2)CC1
1732,O=C(c1n[nH]cc1C#Cc1cncnc1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014679,3.2,-3.8096683018297086,0.8864907251724818,1.5932860670204574,-5.058985756294431,0.3364597338485295,0.2787536009528289,0.2600713879850747,,O=C(c1n[nH]cc1C#Cc1cncnc1)N1CCC(Oc2ccccc2)CC1
1733,COc1cc2ocnc2cc1-c1cc(C(=O)N2CCN(Cc3ccc(Cl)c(F)c3)CC2)[nH]n1,E-0014680,3.9,-5.875821944525325,1.9493900066449128,2.598352709869284,-5.549750891680639,0.3222192947339193,,,,O=C(c1cc(-c2ccc3ocnc3c2)n[nH]1)N1CCN(Cc2ccccc2)CC1
1734,Cn1cc(C#Cc2cncs2)c(C(=O)N2CCN(Cc3cncc(Cl)c3)CC2)n1,E-0014681,1.8,-3.580044251510242,2.475380593143361,3.2711443179490782,-4.70245833218184,0.4099331233312945,,,,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2cccnc2)CC1
1735,CNc1cc(OC)ncc1-c1cc(C(=O)N2CCN(Cc3cncc(Cl)c3)CC2)on1,E-0014682,3.3,-5.013676222949234,2.351022852584124,3.006209240537657,-4.9396799713117145,0.3222192947339193,,,,O=C(c1cc(-c2cccnc2)no1)N1CCN(Cc2cccnc2)CC1
1736,NC(=O)Cc1cccc(Nc2cncc(-c3cccnc3)n2)n1,E-0014684,1.5,-4.175223537524454,1.260071387985075,2.4795753101749884,-5.549750891680639,1.3585059114902351,,,,c1ccc(Nc2cncc(-c3cccnc3)n2)nc1
1737,NC(=O)C(F)(F)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,E-0014685,2.4,-5.023191662661934,1.826722520168992,2.7311050512159203,-4.615825861192967,0.2988530764097066,,,,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1
1738,Nc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2cccnc2)ccn1,E-0014686,1.5,-3.54821356447571,1.0969100130080565,2.7322328802204976,-4.608711951404702,0.2355284469075489,,,,c1cncc(-c2ccnc(-c3cccc(OCCN4CCCCC4)c3)c2)c1
1739,c1ncc2cc(-c3cnn(CCN4CCC4)c3)ccc2n1,E-0014687,0.6,-3.537602002101044,1.2833012287035497,2.80188370712524,-4.587707490676953,0.2253092817258629,,,,c1ncc2cc(-c3cnn(CCN4CCC4)c3)ccc2n1
1740,c1ccc(-n2ccc(Nc3ccc(CCN4CCC4)cc3)n2)nc1,E-0014688,1.4,-3.617982957425132,0.505149978319906,2.8302678009336417,-4.775985188627136,0.255272505103306,,,,c1ccc(-n2ccc(Nc3ccc(CCN4CCC4)cc3)n2)nc1
1741,c1ccc(-n2ccc(Nc3ccc(CCCCN4CCCC4)cc3)n2)nc1,E-0014689,2.1,-3.571865205971211,0.8260748027008264,1.8325089127062364,-5.053056729302175,0.2148438480476979,,,,c1ccc(-n2ccc(Nc3ccc(CCCCN4CCCC4)cc3)n2)nc1
1742,CN(c1cccc(CC(N)=O)n1)c1nccc(-c2cccc(F)c2)n1,E-0014690,2.4,-4.0301183562535,1.526339277389844,2.3042750504771283,-4.5932895413902095,0.187520720836463,,,,c1ccc(-c2ccnc(Nc3ccccn3)n2)cc1
1743,CNC(=O)Cc1cccc(Nc2cccc(-c3cccc(F)c3)n2)n1,E-0014691,3.4,-4.705533773838408,1.4424797690644486,2.7685641095135733,-4.952725132615821,0.1613680022349748,0.5440680443502757,0.1702617153949573,,c1ccc(-c2cccc(Nc3ccccn3)n2)cc1
1744,FC1(F)CCN(Cc2ccc(Nc3cccc(-c4cccnc4)n3)nc2)CC1,E-0014692,3.7,-5.024108863598207,2.1464381352857744,3.091666957595685,-5.090979145788844,0.2718416065364989,0.4771212547196624,0.3961993470957364,,c1cncc(-c2cccc(Nc3ccc(CN4CCCCC4)cn3)n2)c1
1745,c1cncc(-c2cccc(Nc3ccc(CN4CCCCC4)cn3)n2)c1,E-0014693,2.4,-3.563837352959244,1.3263358609287514,3.086893471309456,-4.725149679983336,0.2944662261615929,,,,c1cncc(-c2cccc(Nc3ccc(CN4CCCCC4)cn3)n2)c1
1746,O=C1CCCCN1Cc1ccc(Nc2nccc(-c3cccc(F)c3)n2)cc1,E-0014694,3.8,-5.505845405981558,2.068556895072363,3.1297221086958777,-5.302770657240282,0.3541084391474008,,,,O=C1CCCCN1Cc1ccc(Nc2nccc(-c3ccccc3)n2)cc1
1747,COCCNC(=O)c1cccc(-c2ccc3ccncc3c2)c1,E-0014695,2.9,-3.583359492661719,1.6283889300503116,2.944383957640844,-4.678194516142461,0.2810333672477276,,,,c1ccc(-c2ccc3ccncc3c2)cc1
1748,COCCC(=O)Nc1cccc(-c2ccc3ccncc3c2)c1,E-0014696,3.2,-3.605548319173784,2.09377178149873,3.0349892162876846,-5.239577516576788,0.2405492482825997,,,,c1ccc(-c2ccc3ccncc3c2)cc1
1749,COCCC(=O)Nc1ccc(-c2ccc3ccncc3c2)cc1,E-0014697,3.1,-4.1232050237993,1.957607287060096,2.6663307443019684,-4.801068130067791,0.255272505103306,,,,c1ccc(-c2ccc3ccncc3c2)cc1
1750,FC1(F)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014698,3.9,-5.274905478918531,1.3579348470004535,2.60086403630984,-5.224025668870631,0.2787536009528289,0.2787536009528289,0.1335389083702174,,c1cc2ccc(-c3ccc(OCCN4CCC4)cc3)cc2cn1
1751,FC1(F)CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0014699,4.1,-5.407823242604133,1.545307116465824,2.5456781497920256,-5.586700235918748,0.3820170425748684,0.2304489213782739,0.08278537031645,,c1cc2ccc(-c3ccc(OCCN4CCCC4)cc3)cc2cn1
1752,NC(=O)Cn1ccc(Nc2cccc(-c3cccc(S(N)(=O)=O)c3)n2)n1,E-0014700,0.7,-3.54821356447571,0.6720978579357175,1.146128035678238,-5.716698771296451,1.2322335211147335,,,,c1ccc(-c2cccc(Nc3cc[nH]n3)n2)cc1
1753,CC[C@@H](C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014701,2.8,-4.954677021213342,0.9867717342662448,2.603144372620182,-4.7146677723561154,0.3521825181113625,0.8920946026904804,0.8627275283179746,,c1ccc(Nc2cccc(-c3cccnc3)n2)nc1
1754,CC[C@H](C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014702,2.9,-4.954677021213342,1.2013971243204515,2.7056926965377035,-4.678608721688311,0.3324384599156053,,,,c1ccc(Nc2cccc(-c3cccnc3)n2)nc1
1755,COc1c(F)ccc2cc3c(=O)n(CCCN4CCCCC4)ccn3c12,E-0014712,2.2,-4.023191662661934,1.3944516808262162,3.3562936214481653,-4.554240163511369,0.2355284469075489,,,,O=c1c2cc3ccccc3n2ccn1CCCN1CCCCC1
1756,NC(=O)Nc1nc(OCCN2CCCCC2)ccc1-c1ncccn1,E-0014713,1.5,-4.047207556955908,1.0718820073061257,2.8483123036272846,-4.465212641370508,0.2624510897304294,,,,c1cnc(-c2ccc(OCCN3CCCCC3)nc2)nc1
1757,COc1c(Cl)ccc2cc3c(=O)n(CCCN4CCCCC4)ccn3c12,E-0014714,2.6,-4.08196966321512,1.2671717284030135,2.9570802596579,-4.600845666041783,0.1760912590556812,,,,O=c1c2cc3ccccc3n2ccn1CCCN1CCCCC1
1758,COc1ccnc(-c2ccc(OCCN3CCCCC3)nc2NCc2ccccc2)n1,E-0014715,4.8,-4.979638717352292,2.3106933123433606,3.619781809521093,-5.548213564475709,0.3424226808222063,,,,c1ccc(CNc2nc(OCCN3CCCCC3)ccc2-c2ncccn2)cc1
1759,COc1ccc2c(c1)[nH]c1c(C(=O)O)ccnc12,E-0014716,-0.6,-3.995678626217357,0.7634279935629372,2.1690863574870227,-5.642065152999546,1.3525683861793083,,,,c1ccc2c(c1)[nH]c1cccnc12
1760,CC(=O)N[C@@H](C)COc1ccc(N)c(-c2cc(-c3ccncc3)ccn2)c1,E-0014718,1.8,-3.54821356447571,1.0644579892269184,2.529045170765769,-4.722390785695909,0.4983105537896005,,,,c1ccc(-c2cc(-c3ccncc3)ccn2)cc1
1761,C[C@H](N)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,E-0014719,0.4,-3.5850266520291822,0.8920946026904804,2.604657972047871,-5.130181792020672,0.7226339225338123,,,,c1ccc(-c2cc(-c3ccncc3)ccn2)cc1
1762,CC(=O)N[C@@H](C)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,E-0014720,2.1,-3.55129368009492,1.1072099696478683,2.4295908022233017,-4.933674074637962,0.7315887651867387,,,,c1ccc(-c2cc(-c3ccncc3)ccn2)cc1
1763,CC(=O)N[C@H](C)COc1ccc(N)c(-c2cc(-c3ccncc3)ccn2)c1,E-0014721,1.8,-3.5543957967264026,1.2380461031287957,2.374565060722765,-4.593630164530732,0.3502480183341628,,,,c1ccc(-c2cc(-c3ccncc3)ccn2)cc1
1764,C[C@@H](N)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,E-0014722,0.5,-3.552841968657781,0.568201724066995,2.6874397745458944,-4.893469146177619,0.4742162640762552,,,,c1ccc(-c2cc(-c3ccncc3)ccn2)cc1
1765,CC(=O)N[C@H](C)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,E-0014723,2.1,-3.54515513999149,1.7411515988517852,2.6993173010213822,-4.761702932124607,0.4502491083193611,,,,c1ccc(-c2cc(-c3ccncc3)ccn2)cc1
1766,Nc1ccc(OC2CNC2)cc1-c1cc(-c2ccncc2)ccn1,E-0014724,-0.3,-3.5850266520291822,1.136720567156407,2.6536947953150816,-5.3788237182249645,0.8312296938670634,,,,c1cc(OC2CNC2)cc(-c2cc(-c3ccncc3)ccn2)c1
1767,Nc1ccc(OCC2CNC2)cc1-c1cc(-c2ccncc2)ccn1,E-0014725,-0.5,-3.5243288116755704,0.9294189257142929,2.589055531052344,-5.767003889607846,1.3651134316275773,,,,c1cc(OCC2CNC2)cc(-c2cc(-c3ccncc3)ccn2)c1
1768,CC(=O)N[C@@H](C)COc1ccc2sc3c(c2c1)SCCNC3=O,E-0014726,2.2,-4.573488738635425,0.0,1.8041394323353503,-5.129596094720973,0.8102325179950841,,,,O=C1NCCSc2c1sc1ccccc21
1769,C[C@H](N)COc1ccc2sc3c(c2c1)SCCNC3=O,E-0014727,0.4,-3.5214335044061564,0.0,1.557507201905658,-5.101823516502323,0.5954962218255742,,,,O=C1NCCSc2c1sc1ccccc21
1770,c1cncc(-c2cccc(Nc3cccc4cc(OC5CNC5)ccc34)n2)c1,E-0014728,2.1,-3.844663962534938,0.7634279935629372,2.2422929049829308,-5.636388020107856,0.5365584425715301,,,,c1cncc(-c2cccc(Nc3cccc4cc(OC5CNC5)ccc34)n2)c1
1771,c1cncc(-c2cccc(Nc3cccc(CCN4CCC4)n3)n2)c1,E-0014729,1.1,-3.5590909179347823,1.5390760987927767,3.07291131585408,-4.752763450493236,0.380211241711606,,,,c1cncc(-c2cccc(Nc3cccc(CCN4CCC4)n3)n2)c1
1772,c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)cn3)n2)c1,E-0014730,1.4,-3.5361070110140926,0.9242792860618816,2.8227563329513905,-4.581864501574768,0.2741578492636798,,,,c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)cn3)n2)c1
1773,O=C1NCCN1c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014731,3.0,-5.115204636051019,1.437750562820388,2.6340740254874686,-4.590912630552165,0.1986570869544226,,,,O=C1NCCN1c1cccc(Nc2cccc(-c3cccnc3)n2)n1
1774,O=C1CCCN1CCCOc1ccc(Nc2ccn(-c3ccccn3)n2)cc1,E-0014732,3.0,-5.139063379299906,1.3783979009481375,2.1464381352857744,-4.629301907424424,0.1760912590556812,,,,O=C1CCCN1CCCOc1ccc(Nc2ccn(-c3ccccn3)n2)cc1
1775,CN(c1ccc(CCN2CCC2)cc1)c1nccc(-c2cccc(F)c2)n1,E-0014733,2.1,-3.5606673061697376,0.9242792860618816,2.763727403765698,-5.360513510731414,0.2966651902615311,,,,c1ccc(-c2ccnc(Nc3ccc(CCN4CCC4)cc3)n2)cc1
1776,FC1(F)CN(CCn2cc(-c3ccc4ccncc4c3)cn2)C1,E-0014734,2.6,-3.625251653989896,1.4742162640762553,2.7299742856995555,-4.412625827926934,0.2304489213782739,,,,c1cc2ccc(-c3cnn(CCN4CCC4)c3)cc2cn1
1777,c1cc2ccc(-c3cnn(CCN4CCCCC4)c3)cc2cn1,E-0014735,2.6,-3.578396073130169,1.9858753573083936,3.071034675054152,-4.817870785947002,0.1673173347481761,,,,c1cc2ccc(-c3cnn(CCN4CCCCC4)c3)cc2cn1
1778,c1cc2ccc(-c3cnn(CCN4CCOCC4)c3)cc2cn1,E-0014736,1.4,-3.539102157243452,1.3692158574101427,2.5756496147552195,-4.444421927227045,0.2430380486862944,,,,c1cc2ccc(-c3cnn(CCN4CCOCC4)c3)cc2cn1
1779,c1ncc2cc(-c3cnn(CCC4CNC4)c3)ccc2n1,E-0014737,-1.7,-3.543633966870957,0.8750612633917001,2.4192947217534604,-5.628932137728264,0.505149978319906,,,,c1ncc2cc(-c3cnn(CCC4CNC4)c3)ccc2n1
1780,c1ncc2cc(-c3cnn(CCN4CCCCC4)c3)ccc2n1,E-0014738,1.8,-3.576754126063192,1.2695129442179165,2.878291949249796,-4.4565528199183,0.2479732663618066,,,,c1ncc2cc(-c3cnn(CCN4CCCCC4)c3)ccc2n1
1781,c1ncc2cc(-c3cnn(CCN4CCOCC4)c3)ccc2n1,E-0014739,1.4,-3.555955204081924,1.1398790864012365,2.1351326513767748,-4.397289055042442,0.2304489213782739,,,,c1ncc2cc(-c3cnn(CCN4CCOCC4)c3)ccc2n1
1782,O=C(c1cc(-c2ncccc2F)[nH]n1)N1CCC(n2cnc3cc(Cl)ccc32)CC1,E-0014741,3.5,-5.801342913045578,0.4771212547196624,1.5440680443502757,-5.090979145788844,0.3364597338485295,,,,O=C(c1cc(-c2ccccn2)[nH]n1)N1CCC(n2cnc3ccccc32)CC1
1783,Oc1cc(OC2CCN(C3CC3)CC2)ccc1-c1n[nH]c2cccnc12,E-0014742,3.4,-5.443697499232713,1.3117538610557542,2.6609602917760835,-5.245651664288981,0.2787536009528289,,,,c1cnc2c(-c3ccc(OC4CCN(C5CC5)CC4)cc3)n[nH]c2c1
1784,COc1ccc(Nc2ccnc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014743,3.4,-3.537602002101044,2.4574276929464847,3.3803017103051847,-4.962573502059376,0.3201462861110539,,,,c1ccc(Nc2ccnc(N(CCc3ccncc3)C3CC3)n2)cc1
1785,COc1ccc(Nc2cc(N(CCc3ccncc3)C3CC3)ccn2)cc1,E-0014744,2.7,-3.54821356447571,2.14050804303818,3.32962158001926,-5.010995384301463,0.2833012287035495,,,,c1ccc(Nc2cc(N(CCc3ccncc3)C3CC3)ccn2)cc1
1786,COc1ccc(Nc2cccc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014745,5.0,,2.759743367597725,3.293163595641659,-5.823908740944319,0.2695129442179163,,,,c1ccc(Nc2cccc(N(CCc3ccncc3)C3CC3)n2)cc1
1787,COc1ccc(N(C)c2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014746,3.9,-4.140861702705469,2.860996436757196,3.447638591400497,-4.986320302708807,0.2380461031287954,,,,c1ccc(Nc2nccc(N(CCc3ccncc3)C3CC3)n2)cc1
1788,Clc1ccc(N2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)nc1,E-0014747,4.3,-5.778064400171995,1.8388490907372552,2.617210094557434,-5.338187314462739,0.187520720836463,,,,c1ccc(N2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)nc1
1789,Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cncs1,E-0014748,1.8,-3.54515513999149,1.8567288903828827,3.014730495001753,-5.1791420105603,0.8363241157067517,,,,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(OC2CCN(C3CC3)CC2)CC1
1790,O=C(c1n[nH]cc1C#Cc1ccccc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014749,2.7,-3.6020599913279625,2.212453961040276,3.0921589963912672,-4.747146969020107,0.290034611362518,,,,O=C(c1n[nH]cc1C#Cc1ccccc1)N1CCC(OC2CCN(C3CC3)CC2)CC1
1791,O=C(c1n[nH]cc1C#Cc1cncnc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014750,1.1,-3.5466816599529625,1.230448921378274,2.5483894181329183,-5.394694953858891,0.8305886686851442,,,,O=C(c1n[nH]cc1C#Cc1cncnc1)N1CCC(OC2CCN(C3CC3)CC2)CC1
1792,CCn1cc(C#Cc2cncs2)c(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)n1,E-0014751,3.1,-4.540607512240769,1.5670263661590604,3.0398105541483504,-4.748361779551788,0.2253092817258629,,,,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(Oc2cccnc2)CC1
1793,Cn1cc(C#Cc2cncs2)c(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)n1,E-0014752,2.6,-3.567030709125594,1.5314789170422551,2.760271660542063,-4.727462222624762,0.292256071356476,,,,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(Oc2cccnc2)CC1
1794,Cn1ncc(C#Cc2cncs2)c1C(=O)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014753,3.1,-4.489454989793388,1.416640507338281,2.0788191830988487,-4.759950227887352,0.2355284469075489,,,,O=C(c1[nH]ncc1C#Cc1cncs1)N1CCC(Oc2cccnc2)CC1
1795,CCn1cc(C#Cc2cncs2)c(C(=O)N2CCN(Cc3cncc(Cl)c3)CC2)n1,E-0014754,2.3,-3.5654310959658013,2.7856856682809013,3.446692466371528,-4.6439741428068775,0.4199557484897578,,,,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2cccnc2)CC1
1796,COc1cncc(CN2CCN(C(=O)c3n[nH]cc3C#Cc3cncs3)CC2)c1,E-0014755,1.5,-3.5734887386354246,2.093421685162235,2.934952707817858,-5.567030709125595,1.2474822606770544,,,,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2cccnc2)CC1
1797,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,E-0014756,3.3,-5.149353764816934,2.823148059810694,2.934952707817858,-5.096367483915762,0.4014005407815441,,,,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2ccccc2)CC1
1798,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(c2ccc(Cl)cc2)CC1,E-0014757,3.3,-4.23284413391782,2.0507663112330423,2.861832997657945,-5.115771230367396,0.3384564936046048,,,,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(c2ccccc2)CC1
1799,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(c2ccc(Cl)cn2)CC1,E-0014758,3.0,-3.8041003475907664,1.877946951629188,3.19512442298668,-4.968995718636463,0.3979400086720376,,,,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(c2ccccn2)CC1
1800,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,E-0014759,3.2,-5.209011524911184,2.158060793936605,2.563243701140398,-5.137868620686963,0.4899584794248346,,,,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccccc2)CC1
1801,CN1CCC(N2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,E-0014760,-0.7,-3.5228787452803374,0.0,0.5797835966168101,-5.856985199745905,0.424881636631067,,,,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(C2CCNCC2)CC1
1802,C[C@H](N)COc1ccc2sc3c(c2c1)SCCN(C)C3=O,E-0014761,0.3,-3.51427857351842,0.2304489213782739,1.9273703630390235,-4.991399828238083,0.403120521175818,,,,O=C1NCCSc2c1sc1ccccc21
1803,c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)nc3)n2)c1,E-0014762,1.1,-3.578396073130169,0.4771212547196624,2.4490153163477864,-5.367542707815276,0.9717395908877784,,,,c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)nc3)n2)c1
1804,FC1(F)CN(CCc2ccc(Nc3cccc(-c4cccnc4)n3)cn2)C1,E-0014763,3.3,-4.201349354554731,2.064832219738574,3.389644431079479,-4.565271458220242,0.1958996524092336,,,,c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)nc3)n2)c1
