Molecule Name,SMILES,LogD,KSOL,HLM CLint,MLM CLint,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB,LogD modifier,KSOL modifier,HLM CLint modifier,MLM CLint modifier,Caco-2 Permeability Papp A>B modifier,Caco-2 Permeability Efflux modifier,MPPB modifier,MBPB modifier,MGMB modifier,INCHIKEY
E-0012235,O=C(c1cc(-c2ccccc2)[nH]n1)N1CCC(Oc2ccc(Cl)cc2)CC1,4.1,,0.0,133.7,,,,,,=,,=,=,,,,,,GRWXGROKBKYKQN-UHFFFAOYSA-N
E-0012236,COc1cccc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c12,1.9,80.9,13.2,105.5,32.5,0.9,21.3,2.8,,=,=,=,=,=,=,=,=,,GBQKXLCYECDAEA-UHFFFAOYSA-N
E-0012237,O=c1c2[nH]c3cc(OC(F)(F)F)ccc3c2ccn1CCCN1CCCCC1,3.2,41.6,6.3,58.1,11.2,0.9,,,,=,=,=,=,=,=,,,,PZKPKENJUWEADE-UHFFFAOYSA-N
E-0012238,COc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2c1,1.7,78.2,34.4,193.7,33.7,0.9,,,,=,=,=,=,=,=,,,,GXRVETQJSMUQJY-UHFFFAOYSA-N
E-0012239,CCc1ccc(CNc2nc(-c3ccccc3)cc(=O)[nH]2)cc1,3.5,0.158,39.4,1973.2,2.91,,,,,=,=,=,=,<,,,,,KIDVULGWNBHSRH-UHFFFAOYSA-N
E-0012240,CCc1ccc(CNc2cc(-c3ccccc3)[nH]c(=O)n2)cc1,,1.6,27.0,2260.2,29.6,1.2,,,,,=,=,=,=,=,,,,FBWWPQLMZGSZMN-UHFFFAOYSA-N
E-0012241,CN(C)c1c[nH]nc1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,2.6,96.6,19.0,565.6,44.3,0.7,,,,=,=,=,=,=,=,,,,FGRRMDNJNYAXBX-UHFFFAOYSA-N
E-0012242,Cn1nc2ccccc2c1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,3.9,0.882,21.3,289.6,22.2,0.8,,,,=,=,=,=,=,=,,,,IONNZLCKIOHLSV-UHFFFAOYSA-N
E-0012243,CN1CCN(c2ccc(Nc3cc(N)n4nccc4n3)cc2)CC1,1.4,107.0,0.0,302.6,32.7,1.0,,,,=,=,=,=,=,=,,,,UOWRMFKSGVSEGP-UHFFFAOYSA-N
E-0012244,N#Cc1ccc(OC2CCN(C(=O)c3n[nH]c4ccccc34)CC2)cc1,3.2,1.99,3.5,140.0,41.8,0.8,,,,=,=,=,=,=,=,,,,HEDZIOORKPHGBG-UHFFFAOYSA-N
E-0012245,N#Cc1ccc(CN2CCN(C(=O)c3n[nH]c4ccccc34)CC2)cc1,2.6,7.85,13.9,256.8,46.3,1.0,,,,=,=,=,=,=,=,,,,SIJRROQAYPHKBA-UHFFFAOYSA-N
E-0012246,Nc1cc2oc(=O)[nH]c2cc1-n1cc(OCCN2CCCCC2)cn1,0.4,94.7,0.1,23.3,11.1,1.5,,,,=,=,=,=,=,=,,,,ZYOMJTGPMYKBCK-UHFFFAOYSA-N
E-0012247,CN1CCC(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1,3.3,48.2,13.5,2170.3,2.2,0.8,,,,=,=,=,=,=,=,,,,BTBVGWJDHGDAMN-UHFFFAOYSA-N
E-0012248,O=C1CCc2ccc(-n3cc(OCCN4CCCCC4)cn3)cc2N1,1.6,82.4,6.2,409.5,33.4,1.0,,,,=,=,=,=,=,=,,,,PDBFLYYVKUTURI-UHFFFAOYSA-N
E-0012249,Fc1cc(-c2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)cc(N2CCOCC2)c1,1.6,22.1,4.9,211.0,2.4,1.3,,,,=,=,=,=,=,=,,,,NHFDTZQWWVXHGB-UHFFFAOYSA-N
E-0012250,Fc1cc(-c2ccnc(Nc3cccc(C4CCNCC4)c3)n2)cc(N2CCOCC2)c1,1.7,38.8,2.5,1516.8,1.0,3.6,,,,=,=,=,=,=,=,,,,HHWZCFMDWQMNJJ-UHFFFAOYSA-N
E-0012251,NC(=O)Cc1cccc(Nc2nccc(-c3cccc(OC(F)(F)F)c3)n2)c1,4.0,0.172,65.7,838.8,9.2,1.0,,,,=,=,=,=,=,=,,,,SOMAEMLMJZWXQI-UHFFFAOYSA-N
E-0012252,NC(=O)Cc1cccc(Nc2nccc(-c3cccnc3)n2)c1,1.5,72.0,94.9,720.7,26.2,1.1,12.8,12.6,,=,=,=,=,=,=,=,=,,BEOGNQUSUAYIOH-UHFFFAOYSA-N
E-0012253,NC(=O)Cc1ccc(Nc2nccc(-c3cccc(F)c3)n2)cc1,2.8,4.85,60.2,600.3,38.1,1.0,,,,=,=,=,=,=,=,,,,CQALKHOWUZXYGA-UHFFFAOYSA-N
E-0012254,COc1cccc(-c2ccnc(Nc3ccc(CC(N)=O)cc3)n2)c1,2.8,7.64,172.9,754.5,29.0,1.0,,,,=,=,=,=,=,=,,,,KSNDXSOMIUPMJN-UHFFFAOYSA-N
E-0012255,N#Cc1cccc(-c2ccnc(Nc3ccc(CC(N)=O)cc3)n2)c1,2.3,13.0,22.0,342.6,28.6,1.3,,,,=,=,=,=,=,=,,,,LINURABSWFTDPL-UHFFFAOYSA-N
E-0012256,NC(=O)Cc1ccc(Nc2nccc(-c3cccc(OC(F)(F)F)c3)n2)cc1,3.7,1.78,24.9,312.7,11.4,1.0,,,,=,=,=,=,=,=,,,,SVVXUGGAGVQPBE-UHFFFAOYSA-N
E-0012257,NC(=O)Cc1ccc(Nc2nccc(-c3cccnc3)n2)cc1,1.4,95.0,22.5,779.4,21.4,1.6,,,,=,=,=,=,=,=,,,,DQAYIJFXOKLRMG-UHFFFAOYSA-N
E-0012262,COC1CN(Cc2ccc(N3C[C@H]4C[C@@H](C3)N4C(=O)c3cn(C)c4ccccc34)cc2)C1,2.1,100.0,51.8,1267.4,25.77,1.21,9.0,,,=,=,=,=,=,=,=,,,AKVZJQRSYIETDA-OYRHEFFESA-N
E-0012273,COc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)cnc12,1.7,59.8,,,,,38.3,,,=,=,,,,,=,,,WEWPYMOJPBCFSM-UHFFFAOYSA-N
E-0012334,O=C(c1cccc2[nH]cnc12)N1CCC(Oc2ccc(Cl)cc2)CC1,3.3,254.0,0.0,54.9,15.93,0.56,3.9,0.74,,=,=,=,=,=,=,=,=,,RDGQWMMHXQGHLV-UHFFFAOYSA-N
E-0012422,Cc1[nH]nc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)c1C(F)(F)F,,,3.9,104.5,,,,,,,,=,=,,,,,,COZIMHNIIKGUQV-UHFFFAOYSA-N
E-0012473,CCCc1ccc2c(N)c(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)sc2n1,,0.02,58.3,311.2,,,,,,,<,=,=,,,,,,SNGDOUUMISLGDV-UHFFFAOYSA-N
E-0012490,CCOc1ccccc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)n[nH]1,4.0,0.74,40.9,692.8,,,,,,>,=,=,=,,,,,,UFYXWPMJCGMDDF-UHFFFAOYSA-N
E-0012535,Cn1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)c2ccccc21,,0.2,27.9,331.6,7.72,1.28,,,,,=,=,=,=,=,,,,DKHJMWZHQJNDGN-UHFFFAOYSA-N
E-0012603,Cc1c(-c2ccccc2)n[nH]c1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,4.0,0.88,0.0,114.1,,,,,,>,=,=,=,,,,,,NWKUEGPHUGZHGY-UHFFFAOYSA-N
E-0012605,O=C(c1cc(-c2ccccc2C(F)(F)F)n[nH]1)N1CCC(Oc2ccc(Cl)cc2)CC1,4.0,0.33,2.4,242.7,,,,,,>,=,=,=,,,,,,OZFCGYYASRSAIJ-UHFFFAOYSA-N
E-0012609,COc1ccc(-c2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)[nH]n2)cc1OC,4.0,0.47,21.4,1136.6,,,,,,>,=,=,=,,,,,,XYQVHZLXSSDOPJ-UHFFFAOYSA-N
E-0012623,COc1ccccc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)[nH]n1,4.0,2.24,11.3,203.0,,,,,,>,=,=,=,,,,,,YUJYDEHQSNJPQN-UHFFFAOYSA-N
E-0012664,COc1ccc(-c2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)[nH]n2)c(OC)c1,4.0,0.55,4.8,1200.2,0.05,1.73,,0.04,,>,=,=,=,=,=,,=,,HQPBEANIBGCHSW-UHFFFAOYSA-N
E-0012712,COc1cccc(-c2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)[nH]n2)c1,4.0,0.22,14.0,170.6,,,,,,>,=,=,=,,,,,,IDXPDRFRYRVUTC-UHFFFAOYSA-N
E-0012754,COc1ccc2[nH]c3c(=O)n(C[C@@H](C)CN4CCCCC4)ccc3c2c1,2.2,59.0,15.8,586.7,30.82,0.8,,,,=,=,=,=,=,=,,,,WEKYBPGWZHCKLK-HNNXBMFYSA-N
E-0012755,COc1ccc2[nH]c3c(=O)n(C[C@H](C)CN4CCCCC4)ccc3c2c1,2.2,68.2,15.6,445.1,27.07,0.81,,,,=,=,=,=,=,=,,,,WEKYBPGWZHCKLK-OAHLLOKOSA-N
E-0012756,O=c1c2[nH]c3cc(Cl)ccc3c2ccn1CCCN1CCCCC1,2.7,54.4,4.4,189.9,18.25,0.68,2.7,0.4,,=,=,=,=,=,=,=,=,,JSKZHMRPZLJNCZ-UHFFFAOYSA-N
E-0012757,COc1ccc2[nH]c3c(=O)n([C@H](C)CCN4CCCCC4)cnc3c2c1,1.8,63.4,3.8,171.0,29.83,1.06,,,,=,=,=,=,=,=,,,,UDPHINCYLMBMPI-CQSZACIVSA-N
E-0012758,COc1ccc2[nH]c3c(=O)n([C@@H](C)CCN4CCCCC4)cnc3c2c1,1.8,80.2,3.8,130.4,27.82,0.92,,,,=,=,=,=,=,=,,,,UDPHINCYLMBMPI-AWEZNQCLSA-N
E-0012759,COc1ccc2[nH]c3c(=O)n(CC4(CN5CCCCC5)CC4)cnc3c2c1,2.5,47.6,193.7,633.4,26.27,0.86,,,,=,=,=,=,=,=,,,,OCPISEJTHHHGAU-UHFFFAOYSA-N
E-0012761,CC(C)N1CCN(c2ncn(-c3ccc(Nc4ncc5cccc(Cl)c5n4)cc3)n2)CC1,4.0,3.21,65.1,1343.4,1.66,1.01,,,,=,=,=,=,=,=,,,,JLHRURXJLIBIKH-UHFFFAOYSA-N
E-0012762,Fc1cc(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc(N2CCOCC2)c1,2.0,29.8,0.0,326.4,3.93,1.0,,,,=,=,=,=,=,=,,,,CKYYFYUAQOYCHI-UHFFFAOYSA-N
E-0012763,NC(=O)Cc1cccc(Nc2nccc(-c3cccc(N4CCOCC4)c3)n2)c1,2.4,2.89,27.5,1143.2,24.63,1.29,,,,=,=,=,=,=,=,,,,MAIJYZWVETVHFE-UHFFFAOYSA-N
E-0012764,CN1CCN(c2cccc(-c3ccnc(Nc4cccc(CC(N)=O)c4)n3)c2)CC1,1.9,54.5,16.5,1783.9,9.9,3.86,,,,=,=,=,=,=,=,,,,JMMADEMMUJDZDR-UHFFFAOYSA-N
E-0012765,COc1cccc(-c2ccnc(Nc3cccc(CC(N)=O)c3)n2)c1,2.8,1.79,202.7,2391.4,28.82,1.09,,,,=,=,=,=,=,=,,,,KGZCFUGLTLOJEU-UHFFFAOYSA-N
E-0012766,N#Cc1cccc(-c2ccnc(Nc3cccc(CC(N)=O)c3)n2)c1,2.3,12.2,89.5,2032.0,29.11,1.27,3.8,2.8,,=,=,=,=,=,=,=,=,,SXRDAYRXTWBMBQ-UHFFFAOYSA-N
E-0012767,NC(=O)Cc1ccc(Nc2nccc(-c3cccc(N4CCOCC4)c3)n2)cc1,2.3,3.33,26.3,1066.6,25.24,1.54,5.4,1.9,,=,=,=,=,=,=,=,=,,NIJHRAZWLUYNGJ-UHFFFAOYSA-N
E-0012768,Fc1cccc(-c2cccc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,4.0,2.27,16.4,1652.7,3.71,0.8,,,,=,=,=,=,=,=,,,,ORYFQPWSLDBIHL-UHFFFAOYSA-N
E-0012769,CS(=O)(=O)Nc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)c2)c1,2.9,6.68,60.4,2420.4,12.36,2.24,,,,=,=,=,=,=,=,,,,YZMXNRYKBAISFF-UHFFFAOYSA-N
E-0012770,CS(=O)(=O)Nc1cccc(-c2cncc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,2.8,4.09,258.9,8181.6,7.77,5.0,,,,=,=,=,=,=,=,,,,YLMXQKKWNAQTLX-UHFFFAOYSA-N
E-0012771,CC(C)c1c[nH]nc1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,3.9,37.0,33.2,853.7,11.98,1.17,,,,=,=,=,=,=,=,,,,WIJOGVSNBJIBRC-UHFFFAOYSA-N
E-0012772,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2ccc(Cl)cc2)CC1,3.7,13.8,9.8,364.5,4.35,1.17,,0.2,,=,=,=,=,=,=,,=,,QYTHYAATNBIWPJ-UHFFFAOYSA-N
E-0012774,O=C(c1n[nH]c2cc(F)ccc12)N1CCC(Oc2ccc(C(F)(F)F)cc2)CC1,4.6,0.21,1.0,36.3,4.81,,,,,>,<,=,=,<,,,,,GDKBUQMURILXOK-UHFFFAOYSA-N
E-0012775,N#Cc1ccc(OC2CCN(C(=O)c3n[nH]c4cc(F)ccc34)CC2)cc1,3.8,0.55,7.0,114.6,45.33,0.82,,,,=,=,=,=,=,=,,,,XTYZTALFNYOCQG-UHFFFAOYSA-N
E-0012776,O=C(c1n[nH]c2cc(F)ccc12)N1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,4.6,1.79,48.1,605.3,11.1,1.32,,,,=,=,=,=,=,=,,,,LZVWVZLNWSHVKS-UHFFFAOYSA-N
E-0012777,O=C(c1n[nH]c2cc(F)ccc12)N1CCN(Cc2ccc(Cl)cc2)CC1,4.2,1.64,52.8,553.1,16.68,1.14,,,,=,=,=,=,=,=,,,,PMRGGSDFDCPENK-UHFFFAOYSA-N
E-0012778,N#Cc1ccc(CN2CCN(C(=O)c3n[nH]c4cc(F)ccc34)CC2)cc1,3.0,2.52,20.9,299.6,36.98,0.92,,,,=,=,=,=,=,=,,,,SVJZYMYOXHAXGG-UHFFFAOYSA-N
E-0012779,COc1ccc2c(C(=O)N3CCC(Oc4ccc(C(F)(F)F)cc4)CC3)n[nH]c2c1,,0.08,26.8,59.0,2.82,1.44,,,,,=,=,=,=,=,,,,GZYOHDUVBDBNOK-UHFFFAOYSA-N
E-0012780,O=C(c1n[nH]c2ccccc12)N1CCC(Oc2ccc(Cl)nc2)CC1,3.2,6.32,3.6,138.6,42.52,1.18,,,,=,=,=,=,=,=,,,,KHPHJPAUVNNNRV-UHFFFAOYSA-N
E-0012781,O=C(c1n[nH]c2cc(F)ccc12)N1CCC(Oc2ccc(Cl)nc2)CC1,3.7,2.23,5.8,142.4,47.54,1.04,,,,=,=,=,=,=,=,,,,PROLUFSHLDCCSF-UHFFFAOYSA-N
E-0012782,COc1ccc2c(C(=O)N3CCC(Oc4ccc(Cl)nc4)CC3)n[nH]c2c1,3.3,3.26,208.4,175.2,37.83,0.71,,,,=,=,=,=,=,=,,,,MGDWGPCLGGHJHL-UHFFFAOYSA-N
E-0012783,COc1ccc2[nH]c3c(=O)n(CC(C)(C)CN4CCCCC4)ccc3c2c1,2.8,9.32,37.8,365.7,21.45,1.03,,,,=,=,=,=,=,=,,,,AXLBRRNNJRGHAK-UHFFFAOYSA-N
E-0012784,COc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,1.8,93.0,10.0,101.2,26.22,0.89,18.5,3.1,,=,=,=,=,=,=,=,=,,NAIRFTGASJIZHR-UHFFFAOYSA-N
E-0012785,O=c1c2[nH]c3c(C(F)(F)F)cccc3c2ccn1CCCN1CCCCC1,2.7,75.6,9.6,345.6,15.32,0.93,,,,=,=,=,=,=,=,,,,IOZAGCKJEUHYIL-UHFFFAOYSA-N
E-0012786,O=c1c2[nH]c3cc(C(F)(F)F)ccc3c2ccn1CCCN1CCCCC1,3.0,27.0,6.2,75.4,7.88,0.87,,,,=,=,=,=,=,=,,,,SUSXQGZTFLERHO-UHFFFAOYSA-N
E-0012787,O=c1c2[nH]c3cccc(C(F)(F)F)c3c2ccn1CCCN1CCCCC1,3.0,23.0,6.0,79.8,9.7,1.16,,,,=,=,=,=,=,=,,,,MNMHEUIQCIOYSL-UHFFFAOYSA-N
E-0012788,COc1ccc2[nH]c3c(=O)n(CCN4CCCCC4)ccc3c2c1,2.4,68.2,27.0,2438.6,24.78,0.96,,,,=,=,=,=,=,=,,,,HBIXXYAECHPACC-UHFFFAOYSA-N
E-0012789,COc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)cc(F)c3c2c1,2.3,82.6,11.2,161.2,23.33,0.71,,,,=,=,=,=,=,=,,,,WNALDNCRNJPMMA-UHFFFAOYSA-N
E-0012790,COc1ccc2[nH]c3c(=O)n(CCN4CCCCC4)cc(F)c3c2c1,3.2,11.4,32.8,3118.4,22.48,0.87,,,,=,=,=,=,=,=,,,,RXZKNSFPVZTFFS-UHFFFAOYSA-N
E-0012791,COc1cccc(Nc2cc(C)nc3ccc(-c4ncc[nH]4)cc23)c1,3.6,8.23,65.3,2049.2,8.68,4.94,,,,=,=,=,=,=,=,,,,CZUFCJJKIQOOAP-UHFFFAOYSA-N
E-0012792,CN1CCC(c2ccc3[nH]nc(C(=O)N4CCC(Oc5ccc(Cl)cc5)CC4)c3c2)CC1,3.1,40.8,20.7,6073.2,3.0,3.22,,,,=,=,=,=,=,=,,,,ZDGXULAXGPXYHF-UHFFFAOYSA-N
E-0012793,O=C(c1n[nH]c2cc(F)ccc12)N1CCC(Oc2ccc(Cl)cn2)CC1,4.3,1.14,7.8,154.2,14.83,1.09,,,,=,=,=,=,=,=,,,,JNWSGUWRGQYCQU-UHFFFAOYSA-N
E-0012794,O=C(c1n[nH]c2ccccc12)N1CCC2(CC1)CN(c1ccc(Cl)cc1)C2,4.4,0.1,3.9,455.7,3.91,2.88,,,,=,=,=,=,=,=,,,,IFHLSQCABUJYFY-UHFFFAOYSA-N
E-0012795,O=C(c1n[nH]c2ccccc12)N1C2CCC1CN(Cc1ccc(Cl)cc1)C2,4.8,0.03,48.8,628.9,4.19,1.92,,,,=,=,=,=,=,=,,,,XMDVMAAKTSBKJO-UHFFFAOYSA-N
E-0012796,Nc1cc2c(cc1-n1cc(OCCN3CCCCC3)cn1)NC(=O)CC2,0.5,67.8,1.5,48.7,8.94,2.3,,,,=,=,=,=,=,=,,,,DJTLCARQRSOLMW-UHFFFAOYSA-N
E-0012797,Fc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)c2)c1,4.3,7.62,41.3,4524.6,5.04,0.56,,,,>,=,=,=,=,=,,,,VGHAPOGMOJXOHC-UHFFFAOYSA-N
E-0012798,Fc1cccc(-c2cncc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,4.4,1.6,120.8,2258.3,5.68,1.02,,,,=,=,=,=,=,=,,,,BQHZNBQVPSKFOP-UHFFFAOYSA-N
E-0012799,Fc1cccc(-c2nccc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,3.7,28.4,98.4,3326.7,9.51,0.82,,,,=,=,=,=,=,=,,,,RASCRYZUMFFBCU-UHFFFAOYSA-N
E-0012800,Fc1cccc(-c2cc(Nc3ccc(CN4CCOCC4)cc3)ncn2)c1,3.5,33.6,52.6,1671.9,17.46,1.37,,,,=,=,=,=,=,=,,,,HSAGONOLGFNKHJ-UHFFFAOYSA-N
E-0012801,CS(=O)(=O)Nc1cccc(-c2cccc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,3.0,31.6,48.2,1091.5,12.57,1.17,,,,=,=,=,>,=,=,,,,WEDBASCVNRQEGZ-UHFFFAOYSA-N
E-0012802,CS(=O)(=O)Nc1cccc(-c2nccc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,2.7,50.0,51.8,4139.1,5.97,6.41,,,,=,=,=,=,=,=,,,,UFAVTLDADJWDDS-UHFFFAOYSA-N
E-0012803,CS(=O)(=O)Nc1cccc(-c2cc(Nc3ccc(CN4CCOCC4)cc3)ncn2)c1,2.5,67.9,27.2,304.8,7.92,6.7,,,,=,=,=,=,=,=,,,,OHKSHJTXLSPMLM-UHFFFAOYSA-N
E-0012804,Fc1cccc(-c2ccnc(Nc3ccc(CN4CC(F)C4)cc3)n2)c1,3.9,8.45,72.4,2373.8,11.15,0.97,,,,=,=,=,=,=,=,,,,NVECIQBIKVGKLX-UHFFFAOYSA-N
E-0012805,O=C(c1n[nH]c2ccccc12)N1CCC(Oc2ccc(Cl)cn2)CC1,4.0,2.82,11.8,186.8,16.54,1.34,,,,=,=,=,=,=,=,,,,SWOZTWXGELTPKV-UHFFFAOYSA-N
E-0012806,Fc1cccc(-c2ccnc(Nc3ccc(CN4CCC(F)(F)CC4)cc3)n2)c1,,0.44,102.2,2971.1,1.8,0.92,,,,,=,=,=,=,=,,,,NONFKIOSTANVOU-UHFFFAOYSA-N
E-0012807,CS(=O)(=O)Nc1cccc(-c2ccnc(Nc3ccc(CN4CCC(F)(F)CC4)cc3)n2)c1,3.9,0.48,413.6,10094.4,14.1,0.73,,,,=,=,=,=,=,=,,,,PLWRUHTYYOIORO-UHFFFAOYSA-N
E-0012808,Fc1cccc(-c2ccnc(Nc3ccc(CN4CCC4)cc3)n2)c1,2.5,71.8,16.9,3751.3,23.98,0.39,,,,=,=,=,=,=,=,,,,JKVHYLQDUIATTJ-UHFFFAOYSA-N
E-0012809,COC1CN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)C1,3.5,50.0,26.7,3307.4,23.32,0.48,,,,=,=,=,=,=,=,,,,IWYDRPRCJGAMEK-UHFFFAOYSA-N
E-0012810,COCC1CN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)C1,3.0,59.0,13.2,1374.3,23.71,0.46,,,,=,=,=,=,=,=,,,,CRTJDHJTWAWIMG-UHFFFAOYSA-N
E-0012811,Fc1ccccc1-c1ccnc(Nc2ccc(CN3CCOCC3)cc2)n1,3.7,3.16,55.7,4245.2,21.28,0.68,,,,=,=,=,=,=,=,,,,VQWFGUGJFXSHKG-UHFFFAOYSA-N
E-0012812,Fc1ccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc1,3.7,7.96,59.3,1877.0,19.74,0.8,,,,=,=,=,=,=,=,,,,ZAIGPTMPLGUFOB-UHFFFAOYSA-N
E-0012814,COc1cccc(Nc2cc(C)nc3ccc(C(N)=O)cc23)c1,2.5,29.2,14.9,1424.6,21.51,1.69,,,,=,=,=,=,=,=,,,,BJFSWGMBLIWVPD-UHFFFAOYSA-N
E-0012815,CNC(=O)c1ccc2nc(C)cc(Nc3cccc(OC)c3)c2c1,2.9,63.1,29.2,988.7,30.7,1.05,,,,=,=,=,=,=,=,,,,FSACNPDXNHUDQN-UHFFFAOYSA-N
E-0012816,COc1ccc2c(C(=O)N3CCC(Oc4ccc(Cl)cn4)CC3)n[nH]c2c1,3.3,0.29,64.4,206.1,14.01,0.84,,,,=,=,=,=,=,=,,,,QZKVMKTVPDTORQ-UHFFFAOYSA-N
E-0012817,O=C(c1n[nH]c2ccccc12)N1C2CCC1CC(Oc1ccc(Cl)cc1)C2,,1.37,5.8,175.1,4.56,0.92,0.0,0.1,,,=,=,=,=,=,=,=,,BWXVVDJMORASCJ-UHFFFAOYSA-N
E-0012818,O=C(c1n[nH]c2ccccc12)N1[C@@H]2CC[C@H]1CC(Oc1ccc(Cl)cc1)C2,,0.02,8.8,115.3,1.11,0.91,,,,,<,=,=,=,=,,,,BWXVVDJMORASCJ-FKEKPDDDSA-N
E-0012819,COc1cccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,2.0,82.6,14.8,681.8,22.7,0.77,,,,=,=,=,=,=,=,,,,PDSXZSBRKRNMTN-UHFFFAOYSA-N
E-0012820,O=c1c2[nH]c3c(OC(F)(F)F)cccc3c2ccn1CCCN1CCCCC1,3.0,66.2,6.0,182.6,23.77,0.81,,,,=,=,=,=,=,=,,,,ZGLKRMJCNCYTNK-UHFFFAOYSA-N
E-0012822,O=c1c2[nH]c3ccc(OC(F)(F)F)cc3c2ccn1CCCN1CCCCC1,3.4,13.0,6.3,29.6,14.24,0.84,,,,=,=,=,=,=,=,,,,GYCKESMGWFLDDZ-UHFFFAOYSA-N
E-0012823,O=c1c2[nH]c3ccc(Cl)cc3c2ccn1CCCN1CCCCC1,2.9,55.5,5.5,90.4,10.66,0.78,,,,=,=,=,=,=,=,,,,KAVNXRDCMFOSPF-UHFFFAOYSA-N
E-0012825,O=c1c2[nH]c3ccc(C(F)(F)F)cc3c2ccn1CCCN1CCCCC1,3.2,34.0,5.7,30.9,16.4,0.46,,,,=,=,=,=,=,=,,,,QGCBTZGAIHARPG-UHFFFAOYSA-N
E-0012826,COc1cccc(-c2cc(C(=O)NCCCN3CCCCC3)on2)c1,1.8,90.9,10.5,74.8,31.85,0.94,,,,=,=,=,=,=,=,,,,PWVRGLIZBVNLIN-UHFFFAOYSA-N
E-0012827,COc1cccc(-c2cc(C(=O)NCCN3CCCCC3)on2)c1,2.3,89.6,7.8,253.1,29.36,0.84,,,,=,=,=,=,=,=,,,,WDQNRKHXEIXHKL-UHFFFAOYSA-N
E-0012828,Cn1cc(C(=O)N2CCC(Nc3ccc(Cl)cc3)CC2)c2ccccc21,4.1,0.18,19.5,268.1,12.3,1.09,,,,=,=,=,=,=,=,,,,CFEGKRYHOMPUGM-UHFFFAOYSA-N
E-0012829,CN(c1ccc(Cl)cc1)C1CCN(C(=O)c2cn(C)c3ccccc23)CC1,4.6,1.29,52.3,587.9,5.92,1.11,,,,=,=,=,=,=,=,,,,XJRCKOXFTBMACK-UHFFFAOYSA-N
E-0012830,Cn1cc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,3.9,16.6,62.0,4366.2,25.25,0.83,,,,=,=,=,=,=,=,,,,FCKKWMFLLHENHQ-UHFFFAOYSA-N
E-0012831,Nc1c[nH]nc1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,2.2,70.6,5.6,22.8,39.38,0.91,,,,=,=,=,=,=,=,,,,RFJUUEIYNLYQBH-UHFFFAOYSA-N
E-0012832,O=C(c1n[nH]c2ccccc12)N1CCC2(CC1)CCN2c1ccc(Cl)cc1,,0.99,18.8,327.4,8.44,1.53,,,,,=,=,=,=,=,,,,SPTOYXGXQJBCON-UHFFFAOYSA-N
E-0012833,O=C(c1n[nH]c2ccccc12)N1CC2CCC(C1)N2Cc1ccc(Cl)cc1,3.7,2.24,24.8,277.3,17.76,1.08,,,,=,=,=,=,=,=,,,,DUKCUKHAMUSLRS-UHFFFAOYSA-N
E-0012834,O=C(c1n[nH]c2ccccc12)N1CCC(c2ccc(CN3CCC3)cc2)CC1,1.7,80.2,18.3,47.0,22.44,1.1,,,,=,=,=,=,=,=,,,,SHWLYCSMIKIMPC-UHFFFAOYSA-N
