Unnamed: 0,SMILES,Molecule Name,LogD,LogS,Log_HLM_CLint,Log_MLM_CLint,Log_Caco_Papp_AB,Log_Caco_ER,Log_Mouse_PPB,Log_Mouse_BPB,Log_Mouse_MPB
752,Cn1cc(-c2cccc(Nc3ccc(CN4CCOCC4)cc3)n2)ccc1=O,E-0013643,2.1,-4.126679398184601,,,,,1.0492180226701815,,
753,COCc1cccc(OC2CCN(C(=O)c3n[nH]cc3-c3ccccc3)CC2)c1,E-0013644,3.1,-4.333482019445119,,,,,0.4623979978989561,,
754,Cc1[nH]nc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)c1-c1ccccc1,E-0013645,3.8,-5.966576244513051,1.4785664955938431,2.55497345833324,-5.224753740259764,0.3242824552976927,0.2304489213782739,,
755,O=C(c1n[nH]cc1C1CCOCC1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013646,2.9,-4.543633966870957,,,,,0.7481880270062004,,
756,CN1CCC(c2c[nH]nc2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)CC1,E-0013647,1.5,-4.110698297493689,,,,,1.167317334748176,,
757,O=C(c1[nH]nc2ccccc12)N1CCC(Oc2cnccc2Cl)CC1,E-0013648,3.1,-4.248720896016658,,,,,0.380211241711606,,
758,O=C(c1[nH]nc2ccccc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013649,3.2,-4.950781977329818,1.285557309007774,2.4756711883244296,-4.406381691870465,0.3304137733491907,0.3617278360175928,0.5185139398778874,
759,Cc1ncccc1OC1CCN(C(=O)c2[nH]ncc2-c2ccccc2)CC1,E-0013650,3.4,-4.237321436272564,,,,,0.3979400086720376,,
760,O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013651,2.9,-4.186419011431808,2.119915410257991,3.3933821405938573,-4.556267758598403,0.3617278360175928,0.5314789170422551,,
761,Cn1cnc2cc(OC3CCN(C(=O)c4[nH]nc5ccccc45)CC3)ccc21,E-0013652,2.6,-4.212539525481585,,,,,0.2041199826559248,,
762,Cn1cnc2cc(OC3CCN(C(=O)c4[nH]ncc4-c4ccccc4)CC3)ccc21,E-0013653,2.4,-4.1904402853647325,,,,,0.5185139398778874,,
763,O=c1c2[nH]c3ccc(O)cc3c2ncn1CCCN1CCCCC1,E-0013654,0.9,-4.015022873584507,,,,,1.8075350280688531,,
764,Cn1c2ccc(O)cc2c2ncn(CCCN3CCCCC3)c(=O)c21,E-0013655,1.4,-4.239577516576788,,,,,1.7032913781186614,,
765,COCC1CN(Cc2ccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)c3cn(C)c4ncccc34)cc2)C1,E-0013656,1.4,-4.134303940083929,,,,,1.424881636631067,,
766,COCC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2C(F)(F)F)C1,E-0013657,2.8,-4.289036881004725,1.8215135284047728,2.2755416884013098,-4.552531869050244,0.2810333672477276,0.8325089127062363,,
767,COC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c(C(F)(F)F)c2)C1,E-0013658,3.5,-4.277366077466188,,,,,0.6532125137753437,,
768,COC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2F)C1,E-0013659,2.0,-4.511449283499556,,,,,1.3117538610557542,,
769,COc1cccc2c1c1ccn(CCCN3CCCCC3)c(=O)c1n2C,E-0013660,2.5,-4.165579296318468,2.12057393120585,3.660998211489886,-4.523168371487739,0.2121876044039577,1.2227164711475833,,
770,COc1ccc2c3ccn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,E-0013661,2.1,-4.261219441515631,0.9493900066449128,2.823148059810694,-4.5519123333076585,0.2405492482825997,1.24551266781415,,
771,COC1(C)CN(Cc2cc(F)c(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2F)C1,E-0013662,2.5,-4.292429823902063,,,,,1.0606978403536116,,
772,c1cc(OCCN2CCCCC2)cc(-c2ccc3ccncc3n2)c1,E-0013663,2.5,-4.161150909262744,1.816241299991783,3.250127120776897,-4.544546031221372,0.2304489213782739,1.0086001717619175,,
773,c1cc2ccc(-n3cc(OCCNC4CCOCC4)cn3)cc2cn1,E-0013664,1.5,-4.057495893831919,0.9344984512435676,2.7280289544205183,-4.568636235841013,0.2430380486862944,1.507855871695831,0.919078092376074,
774,FC1(F)CCC(NCCOc2cnn(-c3ccc4ccncc4c3)c2)CC1,E-0013665,2.8,-4.180456064458132,1.5289167002776547,2.6665179805548807,-4.595850750790305,0.2013971243204514,0.6812412373755872,0.5314789170422551,
775,C[C@@H](COc1cnn(-c2ccc3ccncc3c2)c1)NC1CCC(F)(F)CC1,E-0013666,3.0,-4.162411561764489,1.7481880270062005,2.758684849882441,-4.721932669111338,0.1931245983544616,0.5440680443502757,,
776,c1cc2ccc(-n3cc(OCC4CCN4)cn3)cc2cn1,E-0013667,0.4,-4.101274818410507,0.8633228601204559,2.931966114728173,-4.373865021364612,0.2764618041732442,1.546542663478131,0.919078092376074,
777,CC1(COc2cnn(-c3ccc4ccncc4c3)c2)CNC1,E-0013669,0.1,-4.06198090252379,,,,,1.515873843711679,,
778,CN1C(=O)CCc2ccc(-c3cccc(OCCN4CCCCC4)n3)cc21,E-0013670,2.6,-4.08460016478773,1.5010592622177514,3.34141473850183,-4.367441485467328,0.2201080880400551,0.7993405494535817,0.7993405494535817,
779,Fc1ccc(N2CCOCC2)cc1-c1ccnc(Nc2cccc(CN3CCOCC3)c2)n1,E-0013671,3.7,-5.636388020107856,,,,,0.4471580313422192,,
780,Fc1cccc(-c2ccc(F)c(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0013672,4.6,-5.728158393463501,,,,,0.1139433523068367,,
781,O=C(c1[nH]nc2ccccc12)N1CCC(Oc2cccnc2C(F)(F)F)CC1,E-0013673,3.5,-5.058985756294431,2.049605612594973,3.1324518127290037,-4.334982174587528,0.3138672203691534,0.505149978319906,,
782,O=C(c1[nH]ncc1C1CC1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013674,3.5,-4.707743928643524,0.2787536009528289,2.462397997898956,-4.377371573870675,0.292256071356476,0.3617278360175928,0.1760912590556812,
783,O=C(c1n[nH]cc1C1CCNCC1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013675,-0.1,-4.168770306132937,,,,,1.212187604403958,,
784,CCc1ncccc1OC1CCN(C(=O)c2[nH]nc3ccccc23)CC1,E-0013676,3.4,-4.211831628858833,1.989894563718773,3.046260980192122,-4.3879582553547305,0.2576785748691845,0.6232492903979004,,
785,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2cccnc2C(F)(F)F)CC1,E-0013677,3.1,-4.245651664288981,1.6541765418779606,3.267077816740435,-4.50251746263263,0.404833716619938,0.7708520116421442,,
786,CCc1ncccc1OC1CCN(C(=O)c2[nH]ncc2-c2ccccc2)CC1,E-0013678,3.0,-4.18309616062434,2.4258601450778405,3.825114404507068,-4.513569521145566,0.3873898263387294,0.7075701760979364,,
787,Cn1cnc2ccc(OC3CCN(C(=O)c4[nH]nc5ccccc45)CC3)cc21,E-0013679,2.8,-4.133712660915805,1.294466226161593,2.6413749451921253,-4.475344287642223,0.359835482339888,0.5563025007672873,0.9684829485539352,
788,Cn1cnc2ccc(OC3CCN(C(=O)c4[nH]ncc4-c4ccccc4)CC3)cc21,E-0013680,2.4,-4.1438755557577,,,,,0.7481880270062004,,
789,O=c1c2c(ncn1CCCN1CCCCC1)c1cc(O)ccc1n2CC1COC1,E-0013681,0.8,-4.019996628416254,,,,,1.745855195173729,,
790,O=c1c2[nH]c3ccc(OCC4COC4)cc3c2ncn1CCCN1CCCCC1,E-0013682,1.3,-4.099086932262331,,,,,1.7134905430939424,,
791,O=c1c2c(ncn1CCCN1CCCCC1)c1cc(OCC3COC3)ccc1n2CC1COC1,E-0013683,1.1,-4.045757490560675,,,,,1.6304278750250238,,
792,CC(C)COc1ccc2c(c1)c1ncn(CCCN3CCCCC3)c(=O)c1n2C,E-0013684,3.6,-4.133122185662502,,,,,0.380211241711606,,
793,Cn1c2ccc(OCC(F)F)cc2c2ncn(CCCN3CCCCC3)c(=O)c21,E-0013685,2.2,-4.069050968832477,,,,,1.0043213737826426,,
794,COCC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5nc(C6CC6)ccc45)CC3)cc2)C1,E-0013686,2.3,-4.199282921717615,1.631443769013172,2.337259539750276,-4.538501473216981,0.2648178230095364,0.7403626894942439,,
795,CCOC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,E-0013687,1.9,-4.189767482004916,,,,,1.2833012287035497,,
796,Cn1c2ccc(OCC3COC3)cc2c2ncn(CCCN3CCCCC3)c(=O)c21,E-0013688,1.6,-4.173925197299174,,,,,1.499687082618404,,
797,COC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c(F)c2)C1,E-0013689,2.2,-4.282329496997738,,,,,1.2479732663618066,,
798,COC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2C(F)(F)F)C1,E-0013690,3.4,-4.3448615651886175,3.0433229735745755,3.5543437651307155,-4.461426266193144,0.2695129442179163,0.6232492903979004,,
799,COc1ccc2c3ncn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,E-0013691,1.8,-4.216096420727265,,,,,1.3636119798921444,,
800,COc1ccc2c(c1)[nH]c1c(=O)n(C[C@@H]3CCCN(C)C3)cnc12,E-0013692,1.4,-4.162411561764489,,,,,1.5809249756756194,,
801,CN1CCC(Nc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1,E-0013693,2.6,-4.142064735280571,,,,,0.8260748027008264,,
802,O=C1CCc2ccc(-c3cc(OCCN4CCCCC4)ccn3)cc2N1,E-0013694,2.0,-4.049148541111454,0.6232492903979004,2.365300748637988,-4.3733517315259895,0.2695129442179163,1.4533183400470375,1.2329961103921538,
803,CN1C(=O)CCc2ccc(-c3cc(OCCN4CCCCC4)ccn3)cc21,E-0013695,2.2,-4.0655015487564325,0.8976270912904415,2.5935075893317654,-4.348721986001856,0.2455126678141498,1.2695129442179165,1.2329961103921538,
804,Fc1c(-c2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)cccc1N1CCOCC1,E-0013696,3.6,-5.437707135543525,,,,,0.6434526764861874,,
805,Fc1cccc(-c2cccc(Oc3ccc(CN4CCOCC4)cc3)n2)c1,E-0013697,4.5,-5.060480747381382,,,,,0.255272505103306,,
806,Clc1cccc2cnc(Nc3ccc(CN4CCOCC4)cc3)nc12,E-0013698,3.8,-5.525783735923745,,,,,0.380211241711606,,
807,CC(C)Oc1cc(CN2CCOCC2)ccc1Nc1nccc(-c2cccc(F)c2)n1,E-0013699,5.1,-5.441291429466834,,,,,0.380211241711606,,
808,COc1ccc(-c2cccc(F)c2)nc1Nc1ccc(CN2CCOCC2)cc1,E-0013700,4.7,-5.493494967595128,,,,,0.0791812460476248,,
809,Fc1cccc(-c2csc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0013701,4.4,-5.860120913598763,,,,,0.1760912590556812,,
810,c1cc(Nc2ccc(CN3CCOCC3)cc2)nc(-c2cncnc2)c1,E-0013702,2.5,-4.107905397309519,1.8808135922807916,3.43713196609433,-4.280585840297407,0.2741578492636798,1.0170333392987805,1.0934216851622351,
811,O=C(c1n[nH]c2cc(OC(F)(F)F)ccc12)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013704,,,,,,,0.0,,
812,O=C(c1n[nH]c2cc(OC(F)(F)F)ccc12)N1CCC(Nc2ccc(Cl)cc2)CC1,E-0013705,,,,,,,0.0,,
813,O=C(c1n[nH]c2cc(OC(F)(F)F)ccc12)N1CCC(Nc2ccc(Cl)cc2F)CC1,E-0013706,,,,,,,0.5910646070264992,,
814,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cc21,E-0013707,3.1,-4.309803919971486,3.121691130307577,4.015108160645837,-5.140861702705469,0.9804578922761,0.414973347970818,0.3010299956639812,
815,Cn1cnc2cc(-c3cn[nH]c3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)ccc21,E-0013708,3.0,-4.35261702988538,,,,,0.4313637641589873,,
816,Cn1cnc2c(NC3CCN(C(=O)c4[nH]ncc4-c4ccccc4)CC3)cccc21,E-0013709,2.5,-4.295849483160201,,,,,0.380211241711606,,
817,Cn1ncc2cc(-c3cn[nH]c3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cnc21,E-0013710,3.2,-4.251811972993799,1.9982593384236984,3.45333363183704,,,,,
818,O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013711,3.5,-4.360513510731414,2.0523090996473234,3.207095540419218,-4.791289980093599,0.3263358609287514,0.255272505103306,0.146128035678238,
819,Cn1cnc2cc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cnc21,E-0013712,2.6,-4.289882634888184,,,,,0.6720978579357175,,
820,Cn1cc(-c2c[nH]nc2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)cn1,E-0013713,2.7,-4.274088367704952,,,,,0.6127838567197355,,
821,CCOc1ccc2c(c1)c1ncn(CCCN3CCCCC3)c(=O)c1n2C,E-0013714,2.4,-4.213248577854439,,,,,1.0969100130080565,,
822,COc1ccc2c(c1)c1ncn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,E-0013715,1.7,-4.186419011431808,,,,,1.423245873936808,,
823,CN1CCC[C@@H](Cn2cnc3c4cc(OCC5COC5)ccc4n(C)c3c2=O)C1,E-0013716,1.3,-4.200659450546418,,,,,1.5705429398818975,,
824,CN1CCC[C@@H](Cn2cnc3c4cc(OCC(F)F)ccc4n(C)c3c2=O)C1,E-0013717,2.0,-4.216811308924743,0.8750612633917001,2.0211892990699383,-4.5097605147537125,0.2380461031287954,1.0718820073061257,,
825,CCOc1ccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)ccc3c2c1,E-0013718,3.2,-4.287350298372789,,,,,0.6812412373755872,,
826,CCOc1ccc2c(c1)c1c(Cl)cn(CCCN3CCCCC3)c(=O)c1n2C,E-0013719,3.8,-4.565431095965802,,,,,0.6232492903979004,,
827,COc1ccc2[nH]c3c(=O)n(C[C@@H]4CCN(C)C4)cnc3c2c1,E-0013720,1.0,-4.154901959985743,0.5314789170422551,2.2835273648616936,-4.591929714112815,0.3856062735983121,1.724275869600789,1.0253058652647702,
828,CC(C)COc1ccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)ccc3c2c1,E-0013721,3.2,-4.304518323509803,,,,,0.505149978319906,,
829,COc1ccc2c(c1)c1ncn(C[C@@H]3CCN(C)C3)c(=O)c1n2C,E-0013724,1.3,-4.142667503568732,,,,,1.4313637641589874,,
830,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CCCCC1,E-0013725,2.0,-4.23210238398191,1.0863598306747482,2.04296907339318,-4.441051554021961,0.2576785748691845,0.8864907251724818,0.505149978319906,
831,C[C@H](N)COc1cnn(-c2ccc3ccncc3c2)c1,E-0013726,0.8,-4.046723663332696,0.0,2.3218054838575397,-4.382580253262823,0.2380461031287954,1.658964842664435,0.8260748027008264,
832,CN1CC(Oc2cnn(-c3ccc4ccncc4c3)c2)C1,E-0013727,1.8,-4.040958607678906,1.551449997972875,3.3336487565147013,,,,,
833,CN1CCC(Cc2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2)C1,E-0013728,3.3,-4.380906669373258,2.708760723690317,3.22747534348237,,,,,
834,Fc1cccc(-c2ccnc(Nc3ccc(NC4CCOCC4)cc3)n2)c1,E-0013729,3.8,-5.54515513999149,1.146128035678238,2.409425868671444,-4.525929496784957,0.2329961103921538,0.4471580313422192,0.146128035678238,
835,Fc1cccc(-c2ccnc(Oc3ccc(CN4CCOCC4)cc3)n2)c1,E-0013730,3.3,-4.903089986991944,1.973589623427257,3.730854921083524,,,,,
836,c1ncc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cn1,E-0013731,1.8,-4.052566278112949,1.6875289612146342,3.0490628897941248,,,,,
837,c1cc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cnn1,E-0013732,1.6,-4.059981844992337,0.9590413923210936,2.8202671571609645,-4.3867926478962405,0.1818435879447725,1.0413926851582251,1.3560258571931227,
838,c1cc(Nc2ccc(CN3CCOCC3)cc2)nc(-c2ccnnc2)c1,E-0013733,2.2,-4.09366495819491,1.4487063199050798,2.870403905279027,,,,,
839,O=c1ccc(-c2cccc(Nc3ccc(CN4CCOCC4)cc3)n2)c[nH]1,E-0013734,2.3,-4.141462802430361,0.9637878273455552,2.739888655084543,-4.675511766692344,0.5237464668115644,1.1172712956557642,1.0681858617461617,
840,Nc1cc(OCCN2CCCCC2)ccc1-c1ccc2ccncc2c1,E-0013735,2.5,-4.076755981369724,1.08278537031645,2.612359947967774,-4.589391457431632,0.2648178230095364,0.9493900066449128,0.6127838567197355,
841,CO[C@@H]1CCN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,E-0013736,1.7,-4.066006836168758,1.4502491083193612,2.601625479553945,,,,,
842,CCOc1ccc2c(c1)c1ncn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,E-0013737,2.2,-4.015022873584507,0.8920946026904804,2.177824971864682,,,1.0492180226701815,,
843,CC(C)COc1ccc2c(c1)c1ncn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,E-0013738,3.4,-4.223298816011589,1.847572659142112,2.337259539750276,,,,,
844,CN1CCC[C@@H](Cn2cnc3c4cc(OCC5CC5)ccc4n(C)c3c2=O)C1,E-0013739,2.6,-4.154901959985743,0.6434526764861874,1.8981764834976764,,,0.8325089127062363,,
845,COc1cccc2c1c1ncn(CCCN3CCCCC3)c(=O)c1n2C,E-0013741,1.5,-4.05700040663396,1.0718820073061257,3.262213705476417,,,,,
846,CN1CCC[C@@H](Cn2ccc3c([nH]c4ccc(OCC5CC5)cc43)c2=O)C1,E-0013742,2.5,-4.137868620686963,0.8864907251724818,2.060320028688285,,,0.8633228601204559,,
847,CCOc1ccc2c(c1)c1ccn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,E-0013743,3.6,-4.196542884351586,1.2810333672477277,2.6714505542124947,,,0.380211241711606,,
848,COc1ccc2c3ccn(C[C@@H]4CCCN(C)C4)c(=O)c3n(C)c2c1,E-0013744,2.1,-4.086716098239582,0.8808135922807914,2.4679039465228003,,,1.2068258760318498,,
849,COc1cccc2c1c1ccn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,E-0013745,2.4,-4.043351420794797,0.9867717342662448,3.515052144364414,-4.537602002101044,0.2479732663618066,1.1903316981702914,0.2430380486862944,
850,COc1cccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)ccc3c12,E-0013746,2.0,-3.9706162223147903,0.5910646070264992,2.9541942518158626,,,,,
851,COc1ccc2c(c1)[nH]c1c(=O)n(C[C@@H]3CCCN(C)C3)ccc12,E-0013747,1.8,-4.036212172654444,0.414973347970818,1.830588668685144,,,1.383815365980431,,
852,O=C(c1[nH]cnc1-c1ccccc1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013748,3.7,-4.263603497723357,1.865103974641128,2.848189116991399,,,,,
853,O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cnccc2Cl)CC1,E-0013749,2.7,-4.246416941107094,2.463743721247059,3.0811311871318927,,,,,
854,CN(c1cccc2c1ncn2C)C1CCN(C(=O)c2[nH]ncc2-c2ccccc2)CC1,E-0013750,2.6,-4.3979400086720375,1.9576072870600956,3.7293673051927807,,,,,
855,CN(c1ccc(Cl)cc1)C1CCN(C(=O)c2n[nH]c3cc(OC(F)(F)F)ccc23)CC1,E-0013751,,,1.639486489268586,2.5841049703994527,,,,,
856,O=C(c1n[nH]cc1-c1ccc2ncoc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013752,3.6,-4.429457060118103,2.186956335465412,3.4921175486685314,,,,,
857,O=C(c1n[nH]cc1-c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccc(Cl)cc1)C2,E-0013753,,-5.686132779630847,1.1613680022349748,3.093561757565289,-4.955460239607589,0.380211241711606,0.1139433523068367,0.041392685158225,
858,Cn1ccc(-c2c[nH]nc2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)n1,E-0013754,2.5,-4.269217724333611,0.7481880270062004,2.405858399317637,-4.466355021201237,0.3242824552976927,0.7160033436347992,0.4471580313422192,
859,C[C@@H](COc1cnn(-c2ccc3ccncc3c2)c1)NC1CCC(F)CC1,E-0013755,2.6,-4.041914151478915,,2.917347937627772,,,,,
860,CN1CC(Cc2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2)C1,E-0013756,2.9,-4.077793722560983,,2.863976783904387,-5.423658649794207,0.2648178230095364,0.3424226808222063,0.041392685158225,
861,CN1CCCC1c1ccc(Nc2cccc(-c3cccc(F)c3)n2)cc1,E-0013757,3.7,-4.0851281824599495,,3.702197816346055,,,,,
862,Fc1cccc(-c2ccnc(Nc3ccc(NC4CCNCC4)cc3)n2)c1,E-0013758,1.1,-4.177831920631983,,2.106870544478654,-4.948076083953893,0.367355921026019,0.9777236052888476,0.0791812460476248,
863,Cn1ccc(-c2cccc(Nc3ccc(CN4CCOCC4)cc3)n2)cc1=O,E-0013759,2.3,-4.037157318798758,,2.818093869146636,,,,,
864,Nc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0013760,2.8,-4.001740661576301,,2.565139151969789,-4.916139199133427,0.2095150145426309,1.1271047983648077,0.785329835010767,
865,COc1cncc(-c2c[nH]c3ccc(OCCCN4CCCC4)cc23)c1,E-0013761,2.0,-4.016824927962187,,3.105782597814441,,,,,
866,Cn1cc(-c2ccc(Cl)nc2)c2cc(OCCCN3CCCC3)ccc21,E-0013762,2.6,-4.028724151261895,,3.4992608251180544,,,,,
867,CN1CCN(c2c[nH]nc2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)CC1,E-0013763,2.1,-4.041436116778033,1.380211241711606,2.3930484664167784,,,,,
868,CN(c1ccc(Cl)cc1)C1CC2CCC(C1)N2C(=O)c1[nH]nc2cccnc12,E-0013764,3.7,-4.723538195826756,2.774224904868919,3.873889985557293,,,,,
869,O=C(c1[nH]ncc1C#CC1CC1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013765,,-5.546681659952962,1.250420002308894,2.6599162000698504,,,,,
870,COCC#Cc1cn[nH]c1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013766,3.1,-4.552841968657781,1.4608978427565478,2.8233437908206485,,,,,
871,O=C(c1n[nH]cc1-c1ccccc1)N1[C@@H]2CC[C@H]1C[C@@H](Oc1ccc(Cl)cc1)C2,E-0013767,,-5.5934598195660445,1.252853030979893,2.5603849229720157,,,,,
872,O=C(c1n[nH]c2cccnc12)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccc(Cl)cc1)C2,E-0013768,3.3,-4.540607512240769,0.0,2.103803720955957,-4.475344287642223,0.2966651902615311,0.3424226808222063,0.2787536009528289,
873,O=C(c1n[nH]c2cccnc12)N1[C@@H]2CC[C@H]1C[C@@H](Oc1ccc(Cl)cc1)C2,E-0013769,3.7,-5.882728704344236,0.8864907251724818,1.8208579894397,,,,,
874,O=C(c1n[nH]c2cc(OC(F)(F)F)ccc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013770,,-5.4156687756324695,1.2013971243204515,2.2938043599193367,-4.79317412396815,0.1846914308175988,0.2304489213782739,0.1139433523068367,
875,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013771,1.9,-4.073657553374345,0.5314789170422551,2.1760912590556813,-4.848017604542526,0.5705429398818975,1.0791812460476249,1.1846914308175989,
876,O=C(c1n[nH]c2cccnc12)N1CCC(Nc2cncc(Cl)c2)CC1,E-0013772,2.0,-4.104025267640935,1.1335389083702174,2.1099158630237933,-5.714442690992226,1.7336786556770878,1.1702617153949575,1.2576785748691846,
877,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Nc2cncc(Cl)c2)CC1,E-0013773,3.1,-4.206209615309182,2.068927611682072,3.212986184736668,,,,,
878,O=C(c1n[nH]cc1-c1ccccc1F)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013774,3.1,-4.189095719331299,2.09795107099415,3.4575488604110087,,,,,
879,CC(C)COc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,E-0013775,3.6,-5.401209493236885,1.7168377232995244,2.345177616542704,,,,,
880,Cn1c2ccc(OCC(F)F)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,E-0013776,2.3,-4.1438755557577,1.0453229787866574,2.4671639659690903,,,0.8260748027008264,,
881,Cn1c2ccc(OCC3COC3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,E-0013777,1.7,-4.127261172527331,1.187520720836463,2.3188977146274867,,,1.290034611362518,,
882,COCC1CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,E-0013778,1.0,-4.088842391260023,1.1398790864012365,1.7481880270062005,-4.698102282804792,0.4885507165004443,1.639486489268586,1.3783979009481375,
883,COC1(C)CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,E-0013779,1.7,-4.173277479831008,1.6608654780038692,2.6612446089593336,,,,,
884,COC1CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,E-0013780,1.4,-4.098541678603888,1.1931245983544616,2.052693941924968,-4.692503962086787,0.4345689040341987,1.5378190950732742,1.3617278360175928,
885,COC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ccccc54)CC3)cc2)C1,E-0013781,2.3,-4.156144577376839,2.004321373782642,3.092790799676886,,,,,
886,COCC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ccccc54)CC3)cc2)C1,E-0013782,1.8,-4.131943638176958,2.0538464268522527,2.7911992464988757,,,,,
887,CN1CCC[C@@H](Cn2ccc3c([nH]c4ccc(OCC(F)F)cc43)c2=O)C1,E-0013783,1.7,-4.191789027075778,0.724275869600789,1.9689496809813425,-4.835647144215563,0.3873898263387294,1.2576785748691846,0.4471580313422192,
888,CCC1(OC)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,E-0013784,1.7,-4.126098402135539,1.9304395947667,2.7179200258369938,,,,,
889,CCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,E-0013785,2.4,-4.156144577376839,1.0569048513364727,2.709439574132411,,,0.8512583487190752,,
890,CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)C1,E-0013786,2.5,-4.191114132640188,0.7075701760979364,2.170261715394957,,,0.7558748556724915,,
891,COc1cncc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)c1,E-0013787,2.6,-4.059483515067432,1.591064607026499,3.001560652642573,,,,,
892,c1cc2ccc(-c3ccc(OCCCN4CCCCC4)cc3)cc2cn1,E-0013788,3.1,-4.128427064454121,1.2380461031287957,2.629919035503542,-4.86359655186601,0.2041199826559248,0.5797835966168101,0.146128035678238,
